V_ID,Town,Cluster_result,Cluster_name,QoL_Score,Marital status,Population Density,Natural Increase,Social Increase,Housing Price,Income,edu1,edu2,NO2,PM2.5,Hospital,Water,Green,Area,Metro in 300m,Multi Metro in 300m,Metro in 500m,Multi Metro in 500m,Primary School,High School,Gym,Fire station,Police station,Shelter
65000020-080,Sanchong District,2,Outskirt: Influx of New Residents,23.86,0.062146259,0.092495886,0.149359022,0.113295188,0.270662095,0.021018955,0.056064746,0.462182114,0.128320883,0.298715744,0.142857143,0,0,0.000301037,0,0,1,0,0,1,0,0,1,0
65000020-051,Sanchong District,2,Outskirt: Influx of New Residents,47.18,0.07351087,0.214321923,0.16300045,0.110302438,0.270662095,0.030842606,0.071872746,0.461273135,0.106880049,0.381340733,0.285714286,0,0,0.00036277,1,0,1,0,0,1,0,0,1,0
65000020-049,Sanchong District,2,Outskirt: Influx of New Residents,45.43,0.065163444,0.300641305,0.169335671,0.112604709,0.270662095,0.025154046,0.064390914,0.455685589,0.106880049,0.381340733,0.285714286,0,0,0.000186053,1,0,1,0,0,1,0,0,1,0
65000020-047,Sanchong District,2,Outskirt: Influx of New Residents,30.44,0.036216317,0.280286264,0.152897108,0.11102983,0.270662095,0.012616058,0.036316738,0.421938841,0.106880049,0.381340733,0.285714286,0,0,0.000162894,1,0,1,0,0,0,0,0,1,0
65000020-048,Sanchong District,2,Outskirt: Influx of New Residents,32.46,0.06172726,0.188272019,0.145731263,0.112989681,0.270662095,0.027561534,0.060116263,0.432734514,0.106880049,0.381340733,0.285714286,0,0,0.000335097,0,0,1,1,0,0,0,0,1,0.003875969
65000020-045,Sanchong District,0,Suburb: Remote and Desolate,2.49,0.127590522,0.308725642,0.151139099,0.114421598,0.270662095,0.042521978,0.124919126,0.580088803,0.106880049,0.839858056,0.285714286,0,1,0.000416984,0,0,0,0,0,0,0,0,1,0
65000020-112,Sanchong District,2,Outskirt: Influx of New Residents,29.44,0.093771374,0.246104073,0.159715209,0.10872745,0.270662095,0.037311077,0.089955437,0.497975729,0.06346393,0.75254835,0,0,0,0.000439038,1,0,1,0,0,1,0,0,1,0
65000020-091,Sanchong District,2,Outskirt: Influx of New Residents,19.96,0.126988042,0.339706442,0.158042115,0.116091407,0.270662095,0.048568014,0.121511715,0.561705782,0.06346393,0.75254835,0,0,0,0.000389489,1,0,1,0,0,1,0,0,1,0
65000020-087,Sanchong District,2,Outskirt: Influx of New Residents,32.33,0.145658439,0.250067222,0.167780532,0.108047907,0.270662095,0.048526476,0.139298944,0.610274294,0.128320883,0.75254835,0.142857143,0,1,0.000679135,1,0,1,0,0,1,0,0,1,0.003875969
65000020-025,Sanchong District,2,Outskirt: Influx of New Residents,32.06,0.062458534,0.369590681,0.16300045,0.111587485,0.270662095,0.026370471,0.062377597,0.443750452,0.106880049,0.681706652,0.142857143,0,0,0.000145922,1,0,1,0,0,0,1,0,1,0
65000020-090,Sanchong District,2,Outskirt: Influx of New Residents,26.48,0.156906055,0.345906392,0.152897108,0.109480247,0.270662095,0.05773879,0.149049307,0.602677825,0.06346393,0.847833973,0,0,0,0.000439422,1,0,1,1,0,1,0,0,1,0
65000020-092,Sanchong District,2,Outskirt: Influx of New Residents,12.43,0.083466579,0.279657888,0.175372661,0.10753173,0.270662095,0.02650298,0.076955772,0.502104524,0.06346393,0.75254835,0,0,0,0.000231957,0,0,1,0,0,1,0,0,1,0
65000020-113,Sanchong District,2,Outskirt: Influx of New Residents,3.56,0.172852513,0.155756847,0.189271644,0.109975343,0.270662095,0.074409909,0.165646383,0.545901433,0.06346393,0.847833973,0,0,0,0.001375092,0,0,0,0,0,1,0,0,1,0
65000020-088,Sanchong District,2,Outskirt: Influx of New Residents,47.92,0.10431555,0.238698004,0.147556529,0.108303893,0.270662095,0.033899192,0.098815219,0.525959763,0.06346393,0.75254835,0,0,0,0.000435015,1,0,1,1,0,1,0,0,1,0.007751938
65000020-089,Sanchong District,2,Outskirt: Influx of New Residents,29.03,0.153648432,0.260283161,0.175372661,0.103755774,0.270662095,0.056348729,0.149011764,0.601344078,0.06346393,0.75254835,0,0,0,0.000639814,1,0,1,1,0,1,0,0,1,0.003875969
65000020-040,Sanchong District,2,Outskirt: Influx of New Residents,56.65,0.044574885,0.047844079,0.154633391,0.116091407,0.270662095,0.024008482,0.046571446,0.426294059,0.128320883,0.381340733,0.142857143,0,0,0.000176733,1,0,1,0,0,0,0,1,1,0
65000020-115,Sanchong District,2,Outskirt: Influx of New Residents,4.77,0.16655709,0.337133364,0.189271644,0.106305156,0.270662095,0.059595404,0.160473465,0.654728975,0.06346393,0.847833973,0,0,0,0.000508904,0,0,1,0,0,1,0,0,1,0
65000020-114,Sanchong District,2,Outskirt: Influx of New Residents,3.23,0.148545369,0.386631869,0.161367884,0.108388912,0.270662095,0.050245812,0.142590242,0.616987852,0.06346393,0.847833973,0,0,0,0.000330321,0,0,1,0,0,1,0,0,1,0
65000020-039,Sanchong District,2,Outskirt: Influx of New Residents,47.51,0.1281139,0.074834772,0.170872176,0.116020215,0.270662095,0.065282121,0.128278355,0.484557106,0.128320883,0.381340733,0.142857143,0,1,0.000343695,1,0,1,0,0,0,0,0,1,0
65000020-093,Sanchong District,2,Outskirt: Influx of New Residents,7.06,0.218312607,0.282253429,0.199287932,0.124360719,0.270662095,0.091220533,0.214210483,0.685958206,0.128320883,0.75254835,0.142857143,0,1,0.000904013,0,0,1,0,0,1,0,0,1,0
65000020-081,Sanchong District,2,Outskirt: Influx of New Residents,35.89,0.076170409,0.255332915,0.140115176,0.110383843,0.270662095,0.023709415,0.073349864,0.490789403,0.128320883,0.049890552,0.142857143,0,1,0.000305008,0,0,1,0,0,1,0,0,1,0
65000020-017,Sanchong District,2,Outskirt: Influx of New Residents,1.48,0.177541729,0.330890912,0.178284808,0.107009886,0.270662095,0.07149309,0.172185009,0.589404311,0.06346393,0.847833973,0.142857143,0,0,0.000582658,0,0,0,0,0,1,0,0,1,0
65000020-018,Sanchong District,2,Outskirt: Influx of New Residents,1.55,0.175840329,0.286671102,0.185271442,0.106393811,0.270662095,0.070430915,0.171437625,0.62856838,0.054526761,0.839858056,0.142857143,0,0,0.000649117,0,0,0,0,0,1,0,0,1,0
65000020-015,Sanchong District,2,Outskirt: Influx of New Residents,9.01,0.126246012,0.221923614,0.147556529,0.113142707,0.270662095,0.045942471,0.122619311,0.553127195,0.054526761,0.839858056,0.142857143,0,1,0.000608483,0,0,0,0,0,1,0,0,1,0
65000020-108,Sanchong District,2,Outskirt: Influx of New Residents,34.21,0.218355713,0.197483963,0.219774941,0.124811309,0.270662095,0.1173258,0.216703755,0.460384243,0.094125604,0.549414514,0,0,1,0.001482127,0,0,1,0,0,1,0,0,1,0
65000020-038,Sanchong District,2,Outskirt: Influx of New Residents,57.06,0.076644079,0.085423108,0.161367884,0.109810907,0.270662095,0.041731699,0.079258496,0.43124257,0.106880049,0.381340733,0.285714286,0,1,0.000261564,1,0,1,0,0,0,0,0,1,0
65000020-073,Sanchong District,2,Outskirt: Influx of New Residents,36.63,0.096695351,0.267373456,0.1738904,0.110869205,0.270662095,0.037811625,0.096005823,0.492353322,0.128320883,0.381340733,0.285714286,0,0,0.000335113,1,0,1,0,0,1,0,0,1,0.003875969
65000020-111,Sanchong District,2,Outskirt: Influx of New Residents,30.91,0.127346452,0.245369381,0.181128826,0.112372066,0.270662095,0.058004913,0.127883565,0.515751935,0.087151014,0.658214537,0.142857143,0,1,0.000557598,0,0,1,0,0,0,1,0,1,0
65000020-037,Sanchong District,2,Outskirt: Influx of New Residents,34.95,0.039652985,0.31882928,0.169335671,0.115155989,0.270662095,0.021631931,0.042076551,0.395380663,0.106880049,0.381340733,0.285714286,0,0,0.00011399,1,0,1,0,0,0,0,0,1,0
65000020-117,Sanchong District,2,Outskirt: Influx of New Residents,35.15,0.115238848,0.290506006,0.16300045,0.11134935,0.270662095,0.041764097,0.107983901,0.55894274,0.06346393,0.75254835,0,0,0,0.00038951,1,0,1,1,0,1,0,0,1,0
65000020-009,Sanchong District,2,Outskirt: Influx of New Residents,4.5,0.109072491,0.297154105,0.149359022,0.10612736,0.270662095,0.039753605,0.106171305,0.503486754,0.087151014,0.681706652,0.142857143,0,0,0.000356099,0,0,0,0,0,0,1,0,1,0
65000020-016,Sanchong District,2,Outskirt: Influx of New Residents,3.09,0.114225532,0.333329554,0.16300045,0.111508249,0.270662095,0.043892756,0.108993115,0.505097805,0.06346393,0.847833973,0,0,0,0.000229163,0,0,0,0,0,1,0,0,1,0.003875969
65000020-008,Sanchong District,2,Outskirt: Influx of New Residents,29.64,0.160616117,0.216476483,0.195638568,0.111981536,0.270662095,0.080790935,0.162669805,0.481560134,0.087151014,0.839858056,0.142857143,0,0,0.00086045,1,0,1,0,0,0,1,0,1,0
65000020-094,Sanchong District,2,Outskirt: Influx of New Residents,29.5,0.138154021,0.204474106,0.1738904,0.111189877,0.270662095,0.059618424,0.136824675,0.520226266,0.128320883,0.75254835,0.142857143,0,0,0.000786564,1,0,1,0,0,1,0,0,1,0
65000020-070,Sanchong District,2,Outskirt: Influx of New Residents,52.49,0.042233908,0.301096934,0.154633391,0.11174553,0.270662095,0.015136051,0.039382408,0.432878106,0.128320883,0.049890552,0.142857143,0,0,0.000123007,1,0,1,0,0,1,0,0,1,0
65000020-116,Sanchong District,2,Outskirt: Influx of New Residents,4.57,0.109314674,0.199625659,0.158042115,0.107618151,0.270662095,0.041430727,0.103649028,0.510632019,0.128320883,0.75254835,0.285714286,0,0,0.000590807,0,0,0,0,0,1,0,0,1,0.011627907
65000020-084,Sanchong District,2,Outskirt: Influx of New Residents,16.06,0.093894172,0.233764299,0.167780532,0.115446111,0.270662095,0.033130505,0.090422605,0.501401184,0.128320883,0.75254835,0.142857143,0,0,0.000425407,0,0,1,0,0,1,0,0,1,0
65000020-050,Sanchong District,2,Outskirt: Influx of New Residents,42.07,0.057686426,0.328782994,0.161367884,0.114049471,0.270662095,0.021287623,0.058100381,0.45337387,0.128320883,0.381340733,0.285714286,0,0,0.000189418,1,0,1,0,0,1,0,0,1,0
65000020-024,Sanchong District,2,Outskirt: Influx of New Residents,40.39,0.074052708,0.304934878,0.167780532,0.112604709,0.270662095,0.029289033,0.07106486,0.466445877,0.106880049,0.381340733,0.142857143,0,0,0.000246807,1,0,1,0,0,0,1,0,1,0.003875969
65000020-066,Sanchong District,2,Outskirt: Influx of New Residents,25.67,0.067926003,0.337450437,0.164613214,0.112836106,0.270662095,0.026296693,0.065811395,0.452138332,0.128320883,0.049890552,0.142857143,0,0,0.000149216,0,0,1,0,0,1,0,0,1,0
65000020-004,Sanchong District,2,Outskirt: Influx of New Residents,29.7,0.032378505,0.013612286,0.156348283,0.115228713,0.270662095,0.013613156,0.030733567,0.411726037,0.087151014,0.847833973,0.142857143,0,1,0.001280246,0,0,1,0,0,0,0,0,1,0.003875969
65000020-010,Sanchong District,2,Outskirt: Influx of New Residents,0.94,0.217498545,0.339643329,0.018664759,0.121890667,0.270662095,0.080175936,0.224306906,0.952295099,0.106880049,0.839858056,0.142857143,0,0,0.000783955,1,0,1,0,0,0,1,0,1,0.003875969
65000020-046,Sanchong District,2,Outskirt: Influx of New Residents,51.75,0.049659412,0.253460086,0.145731263,0.116445486,0.270662095,0.020115151,0.049681536,0.427358886,0.106880049,0.381340733,0.285714286,0,0,0.00018007,1,0,1,1,0,0,0,0,1,0
65000020-012,Sanchong District,2,Outskirt: Influx of New Residents,60.42,0.119333039,0.201118069,0.179715207,0.116586243,0.270662095,0.064452756,0.117714343,0.453755788,0.087151014,0.839858056,0.142857143,0,1,0.000682491,1,0,1,0,0,0,1,0,1,0
65000020-044,Sanchong District,2,Outskirt: Influx of New Residents,28.9,0.112843122,0.203684611,0.158042115,0.112989681,0.270662095,0.041595909,0.111742167,0.509330864,0.106880049,0.839858056,0.285714286,0,1,0.000614271,1,0,1,0,0,0,0,0,1,0.007751938
65000020-055,Sanchong District,2,Outskirt: Influx of New Residents,59.54,0.059637484,0.308491033,0.140115176,0.111109926,0.270662095,0.020386158,0.059899,0.449858486,0.106880049,0.381340733,0.285714286,0,0,0.000175885,1,0,1,1,0,1,0,0,1,0
65000020-067,Sanchong District,2,Outskirt: Influx of New Residents,7.26,0.074273375,0.162853343,0.154633391,0.111981536,0.270662095,0.022054732,0.071801859,0.515609069,0.128320883,0.298715744,0.142857143,0,0,0.000112068,0,0,0,0,0,1,0,0,1,0
65000020-011,Sanchong District,2,Outskirt: Influx of New Residents,7.33,0.070376817,0.246467074,0.178284808,0.114863799,0.270662095,0.038785795,0.071168606,0.449997322,0.054526761,0.839858056,0.142857143,0,0,0.000275581,0,0,1,0,0,0,0,0,1,0.003875969
65000020-054,Sanchong District,2,Outskirt: Influx of New Residents,25.54,0.048187055,0.281144284,0.142010959,0.112912962,0.270662095,0.014041136,0.047163935,0.449959689,0.106880049,0.381340733,0.285714286,0,0,0.000162306,1,0,1,0,0,0,0,0,1,0
65000020-061,Sanchong District,2,Outskirt: Influx of New Residents,33.74,0.078878732,0.325707582,0.159715209,0.11174553,0.270662095,0.026423083,0.07687042,0.500239331,0.128320883,0.381340733,0.142857143,0,0,0.000215868,0,0,1,1,0,1,0,0,1,0
65000020-056,Sanchong District,2,Outskirt: Influx of New Residents,59.74,0.071235972,0.289209331,0.142010959,0.109728466,0.270662095,0.024647761,0.069384889,0.485730342,0.128320883,0.381340733,0.285714286,0,0,0.000236715,1,0,1,1,0,1,0,0,1,0
65000020-062,Sanchong District,2,Outskirt: Influx of New Residents,26.21,0.068802142,0.143841496,0.156348283,0.111189877,0.270662095,0.030486983,0.064739515,0.459298123,0.128320883,0.381340733,0.142857143,0,0,0.000244303,0,0,1,0,0,1,0,0,1,0
65000020-063,Sanchong District,2,Outskirt: Influx of New Residents,56.05,0.0717023,0.315189011,0.156348283,0.110220886,0.270662095,0.024110442,0.071363598,0.493354624,0.128320883,0.381340733,0.142857143,0,0,0.000170723,1,0,1,1,0,1,0,0,1,0
65000020-058,Sanchong District,2,Outskirt: Influx of New Residents,68.75,0.027471333,0.300498459,0.1738904,0.112372066,0.270662095,0.012024512,0.029873605,0.402529539,0.106880049,0.381340733,0.142857143,0,0,8.82757E-05,1,0,1,1,0,1,0,0,1,0
65000020-064,Sanchong District,2,Outskirt: Influx of New Residents,12.77,0.05122027,0.160493718,0.143882862,0.113295188,0.270662095,0.021305574,0.049914678,0.450909708,0.128320883,0.298715744,0.142857143,0,0,0.00017919,0,0,0,0,0,1,0,0,1,0
65000020-059,Sanchong District,2,Outskirt: Influx of New Residents,68.21,0.050225485,0.080496353,0.154633391,0.113522888,0.270662095,0.025123053,0.048632243,0.428904721,0.128320883,0.381340733,0.142857143,0,1,0.000257521,0,0,1,0,0,1,0,1,1,0
65000020-053,Sanchong District,2,Outskirt: Influx of New Residents,54.17,0.029432036,0.223412747,0.166206477,0.11102983,0.270662095,0.012329269,0.030556511,0.414462736,0.128320883,0.381340733,0.285714286,0,0,0.000148029,1,0,1,0,0,1,0,0,1,0.003875969
65000020-003,Sanchong District,0,Suburb: Remote and Desolate,27.82,0.087237658,0.015251662,0.1738904,0.13042428,0.270662095,0.046261586,0.084093683,0.458541512,0.07973842,0.847833973,0.142857143,0,1,0.003178118,0,0,0,0,0,0,0,1,1,0
65000020-079,Sanchong District,2,Outskirt: Influx of New Residents,7.53,0.073646269,0.256991293,0.154633391,0.114049471,0.270662095,0.022891847,0.067521167,0.502322124,0.128320883,0.049890552,0.142857143,0,0,0.000320047,0,0,0,0,0,1,0,0,1,0
65000020-068,Sanchong District,2,Outskirt: Influx of New Residents,16.47,0.10511392,0.141513737,0.169335671,0.110546214,0.270662095,0.041144245,0.10192564,0.523475144,0.128320883,0.298715744,0.142857143,0,0,0.000364849,0,0,1,0,0,1,0,0,1,0
65000020-069,Sanchong District,2,Outskirt: Influx of New Residents,46.51,0.061101984,0.28201677,0.151139099,0.113219016,0.270662095,0.02325185,0.062428613,0.453635682,0.128320883,0.049890552,0.142857143,0,0,0.000212029,1,0,1,0,0,1,0,0,1,0
65000030-001,Zhonghe District,4,Close to Downtown: Convenient Transportation,88.1,0.195556434,0.04089667,0.187953685,0.141385624,0.279629609,0.108587805,0.195234462,0.478803765,0.112713706,0.588112512,0.142857143,1,1,0.005315109,1,0,1,1,1,0,0,0,1,0.003875969
65000030-023,Zhonghe District,4,Close to Downtown: Convenient Transportation,80.78,0.138245239,0.194559438,0.143882862,0.114790426,0.279629609,0.083159392,0.145674814,0.319570414,0.112713706,0.580358595,0.285714286,0,1,0.000407648,1,0,1,0,1,1,0,0,1,0.003875969
65000030-083,Zhonghe District,5,"Outskirt: High Population Density, Old Town",35.28,0.089790637,0.290452858,0.156348283,0.112449753,0.279629609,0.040486874,0.088513474,0.473651256,0.112713706,0.611416803,0.142857143,0,0,0.000215799,0,0,0,0,1,1,1,0,1,0
65000030-005,Zhonghe District,5,"Outskirt: High Population Density, Old Town",20.16,0.121089906,0.340312151,0.156348283,0.107097256,0.279629609,0.04285281,0.118276392,0.552071156,0.112713706,0.588112512,0.142857143,0,0,0.000356031,0,0,0,0,1,1,1,0,1,0
65000030-081,Zhonghe District,0,Suburb: Remote and Desolate,19.09,0.190202741,0.13584582,0.1738904,0.104772951,0.279629609,0.097725223,0.192827179,0.427270458,0.106880049,0.650397566,0.142857143,0,1,0.001559695,0,0,1,0,0,0,0,0,1,0.003875969
65000030-004,Zhonghe District,5,"Outskirt: High Population Density, Old Town",48.66,0.126854633,0.210048737,0.169335671,0.101658563,0.279629609,0.045164804,0.123038489,0.541794189,0.112713706,0.588112512,0.142857143,0,1,0.000511918,0,0,0,0,1,1,1,0,1,0
65000030-019,Zhonghe District,5,"Outskirt: High Population Density, Old Town",43.41,0.147305827,0.255606538,0.158042115,0.115228713,0.279629609,0.071095707,0.15202191,0.490234911,0.112713706,0.588112512,0.142857143,0,1,0.00060064,0,0,1,0,1,1,0,0,1,0
65000030-003,Zhonghe District,5,"Outskirt: High Population Density, Old Town",14.65,0.131116718,0.331295243,0.156348283,0.110383843,0.279629609,0.046334623,0.127258144,0.559048163,0.112713706,0.57261181,0,0,0,0.000386503,0,0,0,0,1,1,1,0,1,0
65000030-042,Zhonghe District,0,Suburb: Remote and Desolate,3.63,0.149097016,0.032706881,0.167780532,0.110139186,0.279629609,0.052456929,0.148948706,0.591220913,0.106880049,0.728874177,0.142857143,0,1,0.004990229,0,0,0,0,0,1,0,0,0,0
65000030-090,Zhonghe District,6,Downtown: New Taipei City,15.12,0.110298079,0.300811195,0.178284808,0.106658806,0.279629609,0.047738988,0.108336139,0.458926916,0.118217374,0.549414514,0,0,0,0.000304177,0,0,0,0,0,1,0,1,1,0
65000030-009,Zhonghe District,5,"Outskirt: High Population Density, Old Town",49.8,0.17436935,0.286835673,0.172390328,0.112527301,0.279629609,0.086456317,0.175996486,0.478776126,0.112713706,0.611416803,0.142857143,0,1,0.000580326,0,0,1,0,1,1,0,0,1,0
65000030-026,Zhonghe District,5,"Outskirt: High Population Density, Old Town",51.81,0.154595074,0.320217617,0.161367884,0.107962268,0.279629609,0.085925729,0.155654344,0.426791425,0.112713706,0.650397566,0.142857143,0,0,0.000422209,1,0,1,0,1,1,0,0,1,0
65000030-082,Zhonghe District,2,Outskirt: Influx of New Residents,61.76,0.098249616,0.28630326,0.183906703,0.110302438,0.279629609,0.055334985,0.100951547,0.408550922,0.100692614,0.650397566,0,0,0,0.000269881,1,0,1,1,0,1,0,0,1,0
65000030-046,Zhonghe District,5,"Outskirt: High Population Density, Old Town",26.08,0.135815018,0.315337594,0.145731263,0.11268198,0.279629609,0.070073522,0.140099477,0.461652798,0.112713706,0.650397566,0.142857143,0,0,0.000477757,1,0,1,0,1,0,0,0,1,0
65000030-088,Zhonghe District,3,City Center,54.37,0.11335895,0.14962934,0.166206477,0.116935966,0.279629609,0.05037214,0.110126215,0.527725154,0.118217374,0.580358595,0,0,0,0.001041951,1,0,1,0,1,0,0,1,1,0
65000030-057,Zhonghe District,6,Downtown: New Taipei City,28.02,0.181560046,0.162381851,0.190574459,0.105769812,0.279629609,0.08500865,0.177117187,0.538391416,0.118217374,0.580358595,0,0,0,0.00136587,1,0,1,0,0,0,0,1,1,0
65000030-089,Zhonghe District,1,Suburb: Small Town Settlement,25.4,0.134421042,0.131824674,0.164613214,0.110708001,0.279629609,0.04895084,0.130313458,0.56639069,0.118217374,0.588112512,0,0,1,0.000866402,0,0,0,0,1,1,0,0,1,0.003875969
65000030-060,Zhonghe District,1,Suburb: Small Town Settlement,27.08,0.123993553,0.130358848,0.1738904,0.110302438,0.279629609,0.045574175,0.122257656,0.554796796,0.118217374,0.57261181,0,0,1,0.001106586,0,0,0,0,1,1,0,0,1,0.003875969
65000030-058,Zhonghe District,1,Suburb: Small Town Settlement,36.83,0.09293092,0.110701725,0.154633391,0.113824598,0.279629609,0.037847261,0.092294624,0.476774686,0.118217374,0.588112512,0,0,1,0.001115056,0,0,0,0,1,1,0,0,1,0
65000030-069,Zhonghe District,6,Downtown: New Taipei City,14.05,0.124573308,0.35441555,0.169335671,0.108473777,0.279629609,0.052196294,0.120329448,0.492005273,0.118217374,0.549414514,0.285714286,0,0,0.000324015,0,0,0,0,0,1,0,1,1,0
65000030-091,Zhonghe District,6,Downtown: New Taipei City,17.14,0.107781077,0.354724876,0.181128826,0.112449753,0.279629609,0.044926725,0.105098007,0.509035463,0.118217374,0.549414514,0.285714286,0,0,0.000224306,0,0,0,0,0,1,0,1,1,0
65000030-043,Zhonghe District,2,Outskirt: Influx of New Residents,60.69,0.079503693,0.136536128,0.156348283,0.114495627,0.279629609,0.032722117,0.079138767,0.444016732,0.100692614,0.650397566,0,0,1,0.000524066,1,0,1,0,0,1,0,0,1,0.003875969
65000030-070,Zhonghe District,1,Suburb: Small Town Settlement,51.95,0.134921956,0.29654876,0.149359022,0.113522888,0.279629609,0.062868645,0.140157699,0.497036217,0.132959752,0.557139743,0.285714286,0,1,0.000432578,0,0,0,0,1,1,0,1,1,0
65000030-044,Zhonghe District,2,Outskirt: Influx of New Residents,13.44,0.184611868,0.361041894,0.058202003,0.116935966,0.279629609,0.058532108,0.19215144,0.861656079,0.106880049,0.650397566,0.142857143,0,1,0.000645064,1,0,1,1,0,1,0,0,1,0.003875969
65000030-021,Zhonghe District,2,Outskirt: Influx of New Residents,8,0.10449287,0.279110596,0.158042115,0.114049471,0.279629609,0.058101273,0.105004095,0.409133259,0.112713706,0.650397566,0.142857143,0,0,0.000414547,0,0,1,0,0,0,0,0,1,0
65000030-022,Zhonghe District,2,Outskirt: Influx of New Residents,38.37,0.174504532,0.326028042,0.164613214,0.105680015,0.279629609,0.101228883,0.180443114,0.334926283,0.112713706,0.580358595,0.142857143,0,0,0.000491059,1,0,1,0,0,1,0,0,1,0.003875969
65000030-020,Zhonghe District,4,Close to Downtown: Convenient Transportation,67.54,0.12062653,0.207401581,0.156348283,0.112989681,0.279629609,0.069902471,0.124285627,0.369800409,0.112713706,0.580358595,0.285714286,0,1,0.000976097,1,0,1,0,1,0,0,0,1,0.003875969
65000030-062,Zhonghe District,5,"Outskirt: High Population Density, Old Town",7.93,0.140263685,0.332670936,0.170872176,0.114495627,0.279629609,0.064480091,0.136823784,0.548728445,0.112713706,0.57261181,0,0,0,0.000398109,0,0,0,0,1,1,0,0,1,0
