Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,105green,m105300,m105300s,m105500,m105500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市永和區竹林里,新北市,永和區,竹林里,3814,92.24,37296.36,39.76,13.96,25.8,184.78,381,2729,704,25,279,1056,525,979,283,256,12,18,1613,1673,277,-7,-70,1538,1146958,945,663,385,1174,920.36,1146965,904973,17500000.0,11130000.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,69908.0,2.0,0.0
新北市永和區網溪里,新北市,永和區,網溪里,1254,98.42,6505.33,43.81,18.23,25.57,140.25,159,872,223,10,79,323,153,325,90,107,2,6,554,526,101,-5,-8,499,340430,964,718,410,1246,1001.02,340430,270344,17500000.0,11130000.0,21.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33196.0,1.0,0.0
新北市永和區豫溪里,新北市,永和區,豫溪里,5002,104.83,61181.31,35.37,9.96,25.41,255.16,368,3695,939,30,289,1325,678,1475,514,292,10,21,2189,1793,773,-41,14,2686,1163629,976,658,362,1253,1055.93,1163664,904260,17500000.0,11130000.0,21.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,75382.0,2.0,0.0
新北市永和區雙和里,新北市,永和區,雙和里,4133,85.25,55917.85,37.4,17.39,20.01,115.11,523,3008,602,37,325,1228,499,992,264,244,6,15,1851,1795,294,17,-32,1729,1343117,1011,727,422,1312,946.01,1343357,1066692,17500000.0,11130000.0,20.297569153394804,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,71868.0,1.0,0.0
新北市永和區頂溪里,新北市,永和區,頂溪里,2543,90.77,47926.88,36.87,12.76,24.11,189.03,237,1858,448,27,220,730,322,612,202,170,3,20,1057,1162,152,4,-51,1082,903477,1054,720,396,1319,1226.77,903477,698376,17500000.0,11130000.0,21.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50236.0,1.0,1.0
新北市汐止區中興里,新北市,汐止區,中興里,7412,96.29,17691.3,20.74,8.73,12.01,137.5,536,6139,737,18,323,1733,965,2191,952,638,10,46,3161,3143,730,0,107,3352,2011641,784,571,358,948,740.71,2011760,1654774,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,348149.0,0.0,1.0
新北市汐止區仁德里,新北市,汐止區,仁德里,1763,98.09,38458.18,33.76,11.0,22.76,206.9,145,1318,300,5,64,382,205,486,222,232,4,18,730,758,128,0,-43,755,411584,784,575,391,917,873.85,411584,345538,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,46351.0,1.0,0.0
新北市汐止區保安里,新北市,汐止區,保安里,1684,100.0,1224.26,30.34,12.93,17.41,134.73,167,1292,225,4,37,347,160,476,250,209,3,31,720,735,117,1,0,641,354740,714,546,344,821,662.5,354740,277820,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1181355.0,1.0,1.0
新北市汐止區保新里,新北市,汐止區,保新里,2942,94.45,2850.59,23.72,11.23,12.49,111.24,267,2378,297,7,111,685,406,891,342,212,1,20,1281,1095,411,5,23,1395,664463,708,558,356,895,609.38,664463,595202,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1227796.0,0.0,1.0
新北市汐止區保長里,新北市,汐止區,保長里,4531,100.04,4242.39,30.65,17.3,13.35,77.17,600,3468,463,8,159,954,525,1251,557,421,9,47,1950,1988,382,31,188,1879,1123111,791,619,377,1031,632.22,1123111,998179,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,926278.0,0.0,1.0
新北市汐止區信望里,新北市,汐止區,信望里,339,105.45,9452.9,44.87,9.4,35.47,377.27,22,234,83,3,12,80,47,85,44,45,1,0,128,157,25,-5,-1,163,111271,1102,658,376,1110,2843.77,111271,53730,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,36627.0,1.0,0.0
新北市汐止區八連里,新北市,汐止區,八連里,1045,116.36,187.62,32.11,10.24,21.87,213.58,81,791,173,1,26,192,90,316,183,139,3,14,407,465,107,-6,9,466,204144,659,514,318,819,704.77,204144,159805,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4344858.0,0.0,0.0
新北市汐止區北山里,新北市,汐止區,北山里,5465,89.76,14432.4,22.7,8.44,14.26,168.88,376,4454,635,21,283,1474,745,1495,627,409,9,26,2239,2466,491,-7,81,2576,1667855,866,602,360,1040,963.89,1667963,1385832,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,408287.0,0.0,0.0
新北市汐止區北峰里,新北市,汐止區,北峰里,4501,102.57,20218.4,26.26,11.67,14.59,125.0,416,3565,520,13,138,973,520,1289,631,476,6,39,1937,1954,358,23,-31,1805,1003807,701,532,344,864,694.06,1003836,861909,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,283292.0,0.0,1.0
新北市汐止區厚德里,新北市,汐止區,厚德里,7633,97.29,35245.61,23.39,13.09,10.3,78.64,810,6186,637,15,275,1725,925,2376,939,522,12,34,3402,3199,728,37,23,3049,1851376,810,601,389,1034,679.83,1851383,1658264,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,202140.0,0.0,2.0
新北市汐止區城中里,新北市,汐止區,城中里,4757,87.21,37354.92,31.23,17.43,13.79,79.11,632,3625,500,20,272,1180,714,1324,310,271,5,29,2057,2094,406,15,49,1997,1486505,963,720,423,1270,828.02,1486522,1282031,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,126196.0,1.0,0.0
新北市汐止區大同里,新北市,汐止區,大同里,2914,90.08,33921.59,29.05,14.97,14.08,94.08,338,2258,318,10,148,730,354,801,307,208,3,15,1285,1209,289,6,37,1271,789932,860,605,367,1115,861.87,789932,646975,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,62603.0,1.0,0.0
新北市汐止區宜興里,新北市,汐止區,宜興里,2993,88.83,21049.0,35.0,9.88,25.12,254.34,219,2217,557,32,237,786,354,729,330,271,3,32,1123,1432,227,3,75,1447,1059247,1015,693,408,1202,1212.95,1059252,844555,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,135756.0,0.0,0.0
新北市汐止區山光里,新北市,汐止區,山光里,2829,94.7,5955.29,25.57,13.54,12.03,88.85,305,2253,271,7,76,544,317,958,374,227,8,13,1233,1189,293,9,7,1146,614265,794,621,392,1019,639.89,614265,551664,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,593149.0,0.0,0.0
新北市汐止區崇德里,新北市,汐止區,崇德里,5307,97.65,10635.82,31.65,18.78,12.88,68.56,757,4031,519,29,273,1315,644,1356,503,384,4,42,2456,2200,423,17,38,2125,1453902,893,637,378,1118,910.59,1453902,1254180,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,694174.0,1.0,1.0
新北市汐止區康福里,新北市,汐止區,康福里,5180,88.57,34995.51,20.83,10.47,10.36,98.89,449,4287,444,27,304,1355,769,1506,450,305,3,12,2136,2271,585,39,15,2679,1754724,932,679,398,1172,995.01,1754724,1518206,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,129303.0,0.0,1.0
新北市汐止區建成里,新北市,汐止區,建成里,5297,87.84,24680.26,29.45,18.52,10.92,58.97,758,4092,447,26,301,1386,809,1343,359,291,7,17,2315,2321,447,21,41,2335,1735316,969,749,432,1276,838.2,1735337,1534039,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,219967.0,1.0,0.0
新北市汐止區復興里,新北市,汐止區,復興里,7234,85.39,17247.83,29.83,16.64,13.19,79.29,927,5572,735,60,570,2147,1038,1605,475,378,3,31,3042,3377,517,20,40,3282,2979318,1163,791,434,1470,1242.06,2979481,2457862,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,187122.0,1.0,0.0
新北市汐止區忠孝里,新北市,汐止區,忠孝里,7922,93.22,21194.63,22.84,11.29,11.55,102.34,728,6449,745,36,349,1990,967,2269,952,580,13,38,3497,3361,712,31,191,3462,2155399,831,599,364,1039,903.56,2155443,1835238,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,432008.0,0.0,1.0
新北市汐止區忠山里,新北市,汐止區,忠山里,3412,92.55,5528.86,28.42,7.38,21.04,285.2,196,2657,559,61,405,1269,460,667,196,147,4,7,1249,1829,179,0,24,1575,1955551,1530,844,434,1818,2767.03,1955768,1253799,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,535647.0,0.0,1.0
新北市汐止區拱北里,新北市,汐止區,拱北里,5194,103.85,2291.64,26.1,12.62,13.47,106.73,520,4119,555,8,149,1045,526,1678,775,457,6,30,2268,2078,572,-1,37,2120,954258,680,530,348,844,603.97,954258,851917,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2139583.0,1.0,1.0
新北市汐止區文化里,新北市,汐止區,文化里,4431,96.58,2652.06,28.51,16.15,12.35,76.48,557,3448,426,20,235,1081,546,1133,479,351,3,26,1925,1945,348,22,-29,1790,1317902,924,636,393,1166,929.88,1317951,1124670,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,505836.0,0.0,1.0
新北市汐止區新昌里,新北市,汐止區,新昌里,5758,96.72,39834.52,35.55,17.56,17.98,102.41,746,4248,764,23,337,1384,679,1416,574,526,9,64,2558,2462,405,0,-8,2270,1567468,898,637,384,1144,925.11,1567468,1299561,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,147001.0,1.0,0.0
新北市汐止區智慧里,新北市,汐止區,智慧里,4695,85.5,7402.47,27.06,13.37,13.69,102.43,494,3695,506,28,320,1386,656,1157,364,257,9,24,2000,2067,427,3,38,2152,1633863,1024,717,389,1270,1145.52,1633933,1354728,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,509800.0,1.0,1.0
新北市汐止區東勢里,新北市,汐止區,東勢里,4135,96.06,1885.78,29.42,11.17,18.25,163.31,357,3195,583,82,428,1240,556,897,310,252,1,12,1560,2050,336,14,21,2017,2068754,1374,829,436,1675,1874.05,2069017,1582563,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1160121.0,0.0,0.0
新北市汐止區東山里,新北市,汐止區,東山里,624,107.31,54.79,32.77,14.26,18.51,129.85,67,470,87,2,23,105,49,159,116,94,0,9,243,296,55,1,8,284,108398,657,483,332,804,587.34,108398,85934,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10867471.0,0.0,1.0
新北市汐止區樟樹里,新北市,汐止區,樟樹里,2222,113.65,2414.19,29.79,11.04,18.75,169.84,189,1712,321,6,62,462,242,646,309,274,5,27,934,925,232,3,-39,950,448644,671,520,342,828,577.73,448644,376742,10500000.0,8000000.0,17.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,975157.0,0.0,0.0
新北市汐止區橋東里,新北市,汐止區,橋東里,3060,89.83,23979.88,33.86,19.69,14.17,72.0,450,2286,324,8,107,679,375,845,314,259,5,18,1395,1249,261,9,48,1186,793346,851,626,374,1075,816.54,793346,649658,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,107235.0,1.0,0.0
新北市汐止區橫科里,新北市,汐止區,橫科里,4587,95.36,2591.26,28.85,9.07,19.78,217.96,323,3560,704,26,226,1003,552,1187,632,589,7,42,1864,2042,374,-10,-15,2091,1182724,810,596,362,987,722.53,1182724,1017603,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1926416.0,1.0,1.0
新北市汐止區江北里,新北市,汐止區,江北里,6245,103.82,4191.13,28.47,14.85,13.62,91.69,722,4861,662,16,194,1292,697,1974,750,552,7,41,2760,2648,556,32,3,2464,1412499,755,568,364,911,680.07,1412692,1216079,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1385818.0,1.0,0.0
新北市汐止區湖光里,新北市,汐止區,湖光里,5729,91.16,13810.11,23.2,9.87,13.33,135.08,459,4650,620,42,384,1690,865,1533,429,301,7,19,2253,2744,501,14,84,2829,2192473,1032,700,397,1303,1199.75,2192550,1735109,10500000.0,8000000.0,17.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,831745.0,0.0,0.0
新北市汐止區湖興里,新北市,汐止區,湖興里,6378,97.28,5482.68,26.75,11.49,15.26,132.87,578,5032,768,63,445,1937,987,1583,449,317,3,16,2473,3111,539,36,110,2948,2523520,1143,747,415,1357,1478.17,2524145,1940508,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1959133.0,0.0,0.0
新北市汐止區湖蓮里,新北市,汐止區,湖蓮里,2663,87.93,3322.37,30.92,12.88,18.04,140.08,262,2034,367,36,298,975,419,495,102,68,0,8,1006,1319,237,9,46,1417,1367138,1318,881,420,1695,1504.17,1367138,1086061,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,281696.0,0.0,0.0
新北市汐止區烘內里,新北市,汐止區,烘內里,1564,104.44,148.64,29.26,8.1,21.16,261.22,98,1210,256,13,71,380,179,451,189,162,4,17,589,715,172,-5,-19,735,387078,836,567,345,1026,1361.85,387078,291825,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10444291.0,0.0,0.0
新北市汐止區環河里,新北市,汐止區,環河里,1228,119.68,1189.51,27.25,8.6,18.65,216.87,83,965,180,4,32,216,129,360,203,184,2,15,485,587,82,3,-4,532,319087,727,540,373,816,642.02,319087,206749,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1119022.0,1.0,0.0
新北市汐止區白雲里,新北市,汐止區,白雲里,4481,98.63,543.06,30.6,15.65,14.95,95.53,537,3431,513,22,208,1063,600,1166,487,345,10,43,1832,2065,375,9,-2,1843,1337549,996,675,398,1178,1185.41,1337601,1098811,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12263635.0,0.0,0.0
新北市汐止區福安里,新北市,汐止區,福安里,6409,92.81,40192.4,37.8,27.31,10.49,38.43,1270,4651,488,21,400,1568,826,1421,520,347,4,32,2996,2786,420,36,7,2436,2173831,1113,829,440,1451,1140.93,2173831,1812430,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,136312.0,1.0,0.0
新北市汐止區福山里,新北市,汐止區,福山里,3632,90.26,9284.02,30.93,9.19,21.74,236.47,255,2774,603,79,327,1100,428,819,308,288,6,22,1426,1810,216,2,47,1686,1515708,1242,694,400,1424,1908.28,1515760,1135379,10500000.0,8000000.0,20.297569153394804,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,388742.0,1.0,1.0
新北市汐止區福德里,新北市,汐止區,福德里,3281,92.32,30088.5,22.7,10.36,12.34,119.13,277,2674,330,7,138,797,418,916,435,270,3,20,1415,1363,351,6,0,1467,825885,773,583,364,994,699.62,825885,718792,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,101280.0,0.0,0.0
新北市汐止區禮門里,新北市,汐止區,禮門里,1075,96.53,13073.72,42.95,17.02,25.93,152.34,128,752,195,4,35,225,110,303,134,126,0,10,431,481,95,5,-20,461,286805,910,548,335,944,2207.89,286805,201167,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,74667.0,1.0,1.0
新北市汐止區秀山里,新北市,汐止區,秀山里,4609,97.39,1782.35,32.1,18.49,13.61,73.64,645,3489,475,31,300,1199,641,1124,371,274,3,21,2060,2061,315,7,-44,1801,1586582,1121,664,373,1269,2068.84,1586636,1227362,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1111340.0,1.0,1.0
新北市汐止區秀峰里,新北市,汐止區,秀峰里,5738,110.18,27644.22,34.07,18.43,15.63,84.79,789,4280,669,16,199,1074,670,1719,715,505,8,43,2593,2049,805,-18,64,2659,1109140,824,591,364,1016,822.8,1109140,929934,10500000.0,8000000.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,190414.0,1.0,3.0
新北市汐止區義民里,新北市,汐止區,義民里,1437,95.51,15994.03,35.18,10.63,24.55,230.97,113,1063,261,2,61,311,154,429,181,175,2,9,612,598,111,-10,-3,637,319121,747,570,353,974,650.87,319121,239310,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,100502.0,1.0,0.0
新北市汐止區自強里,新北市,汐止區,自強里,5256,94.09,20109.65,29.87,16.63,13.24,79.64,673,4047,536,21,334,1229,623,1328,547,438,9,54,2348,2228,417,2,-1,2194,1632313,968,627,362,1177,1647.6,1632313,1324176,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,165378.0,1.0,1.0
新北市汐止區興福里,新北市,汐止區,興福里,3041,94.69,37706.61,21.35,9.1,12.25,134.65,228,2506,307,14,137,763,444,877,346,211,4,17,1279,1336,292,16,-13,1395,850143,848,632,390,1072,723.63,850143,738822,10500000.0,8000000.0,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,76740.0,0.0,0.0
新北市汐止區茄苳里,新北市,汐止區,茄苳里,4958,100.4,1452.49,31.83,20.23,11.59,57.29,761,3761,436,6,147,855,513,1403,772,439,12,50,2287,2001,420,11,-22,1775,1020709,763,597,388,980,653.62,1020709,906001,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3829531.0,0.0,1.0
新北市汐止區鄉長里,新北市,汐止區,鄉長里,2372,103.43,1363.87,25.84,11.56,14.27,123.39,218,1885,269,12,76,513,271,670,355,219,5,33,1011,1045,205,9,-38,894,517625,746,560,376,884,637.22,517625,443916,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1621190.0,1.0,0.0
新北市汐止區金龍里,新北市,汐止區,金龍里,5081,96.25,62380.3,24.23,11.66,12.57,107.76,477,4090,514,15,208,1215,656,1461,600,411,11,27,2154,2181,503,10,90,2308,1370623,828,608,374,1038,847.81,1370623,1166704,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,190590.0,0.0,0.0
新北市汐止區長安里,新北市,汐止區,長安里,1707,105.66,3772.07,34.2,12.74,21.46,168.52,162,1272,273,3,51,312,199,521,238,202,2,17,710,737,155,0,24,687,320993,693,548,344,866,567.19,320993,279154,10500000.0,8000000.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,428241.0,1.0,1.0
新北市汐止區長青里,新北市,汐止區,長青里,999,87.78,260.01,45.2,8.58,36.63,427.12,59,688,252,13,122,328,150,193,62,66,2,4,337,514,62,-8,31,570,499918,1373,670,392,1570,1927.47,499981,348706,10500000.0,8000000.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4642166.0,0.0,1.0
新北市泰山區全興里,新北市,泰山區,全興里,9766,95.05,57542.17,37.84,30.59,7.25,23.72,2167,7085,514,41,532,2010,1320,2421,827,420,9,19,4487,4348,681,99,54,3756,3123200,1098,844,485,1446,929.12,3123200,2618539,10800000.0,7500000.0,20.297569153394804,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,142927.0,0.0,0.0
新北市泰山區同榮里,新北市,泰山區,同榮里,4369,97.51,3391.34,31.68,18.11,13.56,74.88,601,3318,450,14,172,959,493,1187,522,384,12,25,2028,1858,295,2,-18,1499,1032117,796,570,356,1000,794.41,1032117,840463,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1117655.0,0.0,4.0
新北市泰山區同興里,新北市,泰山區,同興里,4249,95.09,56542.51,41.02,27.78,13.24,47.67,837,3013,399,14,201,884,447,1130,393,323,4,16,1948,1884,246,18,-4,1434,1094538,933,660,377,1281,900.48,1094542,870913,10800000.0,7500000.0,20.297569153394804,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,87159.0,0.0,0.0
新北市泰山區大科里,新北市,泰山區,大科里,1060,117.66,152.0,34.52,18.4,16.12,87.59,145,788,127,3,22,174,71,313,194,108,5,25,465,452,81,3,28,336,222665,825,631,378,1075,696.8,222791,189706,10800000.0,7500000.0,18.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6869948.0,0.0,0.0
新北市泰山區山腳里,新北市,泰山區,山腳里,7121,100.31,13470.11,30.76,19.13,11.62,60.75,1042,5446,633,10,223,1439,822,1979,972,603,7,24,3277,3021,558,43,-70,2443,1499710,748,563,357,918,691.21,1499710,1231861,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,445401.0,0.0,3.0
新北市泰山區新明里,新北市,泰山區,新明里,3564,100.45,37301.79,29.32,17.34,11.97,69.04,478,2756,330,12,142,706,352,1017,489,350,5,13,1615,1577,228,13,-80,1225,719301,723,559,343,919,581.24,719301,621733,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122678.0,1.0,1.0
新北市泰山區明志里,新北市,泰山區,明志里,3856,98.97,7125.72,26.72,14.66,12.06,82.29,446,3043,367,14,163,849,385,1086,556,331,6,20,1741,1692,272,9,-21,1355,927797,788,577,355,957,837.06,927797,770489,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,548972.0,1.0,1.0
新北市泰山區楓樹里,新北市,泰山區,楓樹里,4737,101.92,3578.85,35.15,19.71,15.44,78.29,691,3505,541,15,146,963,529,1268,610,472,12,31,2069,2124,337,23,-58,1693,1096784,845,611,369,1043,899.44,1096788,851815,10800000.0,7500000.0,21.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1422817.0,0.0,1.0
新北市泰山區泰友里,新北市,泰山區,泰友里,2315,97.36,8199.07,28.33,13.64,14.69,107.72,246,1804,265,5,90,535,204,655,343,214,6,17,1058,1004,146,2,-38,790,475739,721,547,347,950,587.99,475739,404386,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,332837.0,1.0,0.0
新北市泰山區福泰里,新北市,泰山區,福泰里,3028,101.73,15981.34,37.51,18.12,19.39,107.02,399,2202,427,8,72,543,295,835,472,376,11,17,1334,1305,219,5,-22,1051,541158,663,528,331,853,533.29,541158,433117,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,101219.0,0.0,0.0
新北市泰山區福興里,新北市,泰山區,福興里,3928,95.42,24658.65,36.77,22.18,14.59,65.78,637,2872,419,10,180,867,525,1005,388,290,5,21,1755,1761,260,9,-71,1403,1035913,907,681,384,1163,801.32,1035913,845689,10800000.0,7500000.0,20.297569153394804,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,141422.0,0.0,0.0
新北市泰山區義仁里,新北市,泰山區,義仁里,8817,100.61,5894.93,31.73,21.8,9.94,45.58,1459,6693,665,34,457,1959,994,2332,918,620,10,34,4073,3854,563,53,36,3183,2389513,913,668,406,1201,795.97,2389603,1954519,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1477522.0,2.0,3.0
新北市泰山區義學里,新北市,泰山區,義學里,4992,100.72,28108.42,32.2,20.68,11.52,55.7,781,3776,435,8,176,1025,515,1371,641,444,3,28,2352,2090,351,31,52,1696,1027930,750,583,362,951,649.1,1027930,876585,10800000.0,7500000.0,20.297569153394804,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,401427.0,1.0,0.0
