Region,County Name,Township Name,Village Name,c_Population,c_Sex Ratio,c_Population Density,c_Dependency Ratio,c_Child Dependency Ratio,c_Elderly Dependency Ratio,c_Aging Index,c_Population aged 0-14,c_Population aged 15-64,c_Population aged 65 and above,j_15 with Doctorate Degree,j_15 with Master Degree,j_15 with University Education,j_15 with Vocational Education,j_15 with Senior High School Education,j_15 with Junior High School Education,j_15 with Elementary School Education,j_15 with Self-Taught Education,j_15 who are Illiterate,c_15 who are Unmarried,c_15 who are Married,c_15 who are Divorced,c_Natural Increase,c_Social Increase,c_Total Number of Households,ji_Total Comprehensive Income,ji_Average Comprehensive Income,ji_Median Comprehensive Income,ji_Comprehensive Income Q1,ji_Comprehensive Income Q3,ji_Comprehensive Income std,ji_Total Amount of Various Types of Income,ji_Income from Wages and Salaries,Median Housing Price with parking space,Median Housing Price no parking space,NO2,PM2.5,water,108green,m108300,m108300s,m108500,m108500s,fire,police,primary,secondary,gym,area,multiHospital,Shelter
新北市坪林區上德里,新北市,坪林區,上德里,910,130.96,61.92,43.76,11.06,32.7,295.71,70,633,207,0,20,147,60,267,165,151,4,26,253.0,427.0,65.0,-8,3,334,102546.0,570.0,302.0,164.0,560.0,1446.94,101292.0,61034.0,3473666.6,1552000.0,28.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14028159.0,0.0,2.0
新北市坪林區坪林里,新北市,坪林區,坪林里,1503,114.41,431.21,45.78,15.13,30.65,202.56,156,1031,316,10,61,289,125,454,158,220,3,27,415.0,721.0,103.0,1,32,488,197766.0,519.0,364.0,200.0,652.0,603.3,196972.0,144971.0,3473666.6,1552000.0,28.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3142680.0,1.0,3.0
新北市坪林區大林里,新北市,坪林區,大林里,1291,125.7,52.64,50.47,11.31,39.16,346.39,97,858,336,7,42,215,94,331,205,241,9,50,364.0,646.0,84.0,-10,14,483,148127.0,549.0,360.0,146.0,647.0,843.72,147581.0,105443.0,3473666.6,1552000.0,29.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,36178166.0,1.0,2.0
新北市坪林區水德里,新北市,坪林區,水德里,695,112.54,59.1,46.01,9.45,36.55,386.67,45,476,174,3,21,100,47,207,109,130,7,26,166.0,363.0,43.0,-3,7,281,69304.0,502.0,404.0,237.0,675.0,382.03,68794.0,51529.0,3473666.6,1552000.0,28.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10278074.0,1.0,0.0
新北市坪林區漁光里,新北市,坪林區,漁光里,902,116.31,32.69,64.0,7.45,56.55,758.54,41,550,311,2,19,91,67,229,147,275,2,29,157.0,520.0,89.0,-4,33,396,79099.0,524.0,406.0,170.0,659.0,494.72,77194.0,50215.0,3473666.6,1552000.0,28.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28845864.0,0.0,1.0
新北市坪林區石[曹]里,新北市,坪林區,石[曹]里,449,110.8,8.16,48.68,6.62,42.05,635.0,20,302,127,0,13,76,29,110,69,96,5,31,132.0,206.0,47.0,-3,-2,197,56139.0,624.0,347.0,214.0,661.0,1028.62,55789.0,35984.0,3473666.6,1552000.0,29.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42834137.0,0.0,0.0
新北市坪林區粗窟里,新北市,坪林區,粗窟里,939,126.27,30.12,47.64,8.65,38.99,450.91,55,636,248,3,17,149,59,289,133,198,4,32,242.0,454.0,78.0,-7,24,362,132620.0,647.0,404.0,211.0,657.0,1030.06,132005.0,80416.0,3473666.6,1552000.0,29.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32976269.0,0.0,0.0
新北市平溪區十分里,新北市,平溪區,十分里,904,119.42,433.88,57.77,8.9,48.87,549.02,51,573,280,1,12,86,67,262,201,171,1,52,228.0,390.0,92.0,-18,-21,438,74187.0,522.0,372.0,209.0,600.0,628.71,72396.0,49661.0,3473666.6,4300000.0,25.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2088422.0,0.0,2.0
新北市平溪區南山里,新北市,平溪區,南山里,368,142.11,48.43,54.62,5.04,49.58,983.33,12,238,118,0,7,32,28,109,82,67,0,31,95.0,154.0,41.0,-14,4,199,36753.0,438.0,315.0,200.0,546.0,382.22,36553.0,28239.0,3473666.6,4300000.0,26.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7879002.0,0.0,0.0
新北市平溪區嶺腳里,新北市,平溪區,嶺腳里,659,121.14,124.65,48.09,8.76,39.33,448.72,39,445,175,0,11,81,55,202,142,98,1,30,192.0,267.0,73.0,-13,-16,308,64585.0,461.0,356.0,164.0,598.0,442.6,64254.0,49366.0,3473666.6,4300000.0,26.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5239056.0,1.0,1.0
新北市平溪區平湖里,新北市,平溪區,平湖里,186,108.99,23.88,60.34,5.17,55.17,1066.67,6,116,64,0,2,16,13,63,44,31,1,10,34.0,94.0,25.0,-2,2,94,11075.0,426.0,352.0,190.0,616.0,323.13,10723.0,6817.0,3473666.6,4300000.0,27.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7470536.0,0.0,1.0
新北市平溪區平溪里,新北市,平溪區,平溪里,263,112.1,96.27,49.43,13.07,36.36,278.26,23,176,64,0,4,26,27,73,60,38,1,11,66.0,120.0,17.0,-5,3,115,25492.0,463.0,284.0,168.0,507.0,508.25,25461.0,17169.0,3473666.6,4300000.0,27.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2780206.0,1.0,1.0
新北市平溪區新寮里,新北市,平溪區,新寮里,164,160.32,17.22,65.66,11.11,54.55,490.91,11,99,54,0,1,10,18,37,47,33,1,6,27.0,86.0,20.0,-3,3,95,9782.0,489.0,391.0,240.0,546.0,405.86,9738.0,8283.0,3473666.6,4300000.0,24.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9579999.0,0.0,0.0
新北市平溪區望古里,新北市,平溪區,望古里,156,132.84,20.7,50.0,3.85,46.15,1200.0,4,104,48,0,3,22,10,47,35,27,1,7,34.0,89.0,12.0,-3,5,103,18669.0,519.0,465.0,178.0,631.0,435.37,18182.0,12425.0,3473666.6,4300000.0,27.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528581.0,0.0,0.0
新北市平溪區東勢里,新北市,平溪區,東勢里,440,137.84,22.95,59.42,6.16,53.26,864.71,17,276,147,2,7,32,34,96,111,118,1,22,84.0,246.0,28.0,-7,1,245,42458.0,643.0,325.0,164.0,670.0,940.23,42457.0,33381.0,3473666.6,4300000.0,28.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19161631.0,1.0,0.0
新北市平溪區白石里,新北市,平溪區,白石里,266,125.42,210.59,48.6,10.06,38.55,383.33,18,179,69,0,5,31,14,77,68,45,0,8,81.0,108.0,27.0,-1,-6,127,20761.0,346.0,289.0,121.0,455.0,354.5,20414.0,14907.0,3473666.6,4300000.0,27.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1242660.0,1.0,1.0
新北市平溪區石底里,新北市,平溪區,石底里,485,110.87,143.78,60.07,10.23,49.83,487.1,31,303,151,0,11,61,35,136,92,88,1,30,132.0,191.0,47.0,-5,-7,218,65163.0,592.0,360.0,178.0,608.0,799.63,64848.0,47884.0,3473666.6,4300000.0,27.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3349839.0,1.0,2.0
新北市平溪區菁桐里,新北市,平溪區,菁桐里,247,122.52,243.1,43.6,6.98,36.63,525.0,12,172,63,0,4,23,23,75,64,44,0,2,67.0,112.0,21.0,-5,-4,125,18911.0,378.0,335.0,169.0,535.0,281.31,18711.0,15302.0,3473666.6,4300000.0,27.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1018833.0,1.0,2.0
新北市平溪區薯榔里,新北市,平溪區,薯榔里,408,129.21,106.46,52.81,7.12,45.69,642.11,19,267,122,0,5,43,37,104,91,88,1,20,106.0,178.0,45.0,-8,0,207,30163.0,343.0,283.0,139.0,466.0,328.5,30162.0,25216.0,3473666.6,4300000.0,27.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824539.0,0.0,1.0
新北市新店區下城里,新北市,新店區,下城里,3461,104.67,1202.02,41.61,16.12,25.49,158.12,394,2444,623,47,280,951,380,836,313,237,8,15,971.0,1609.0,260.0,-10,20,1418,2079579.0,2019.0,641.0,274.0,1803.0,6058.87,2256789.0,1328709.0,16450000.0,10750000.0,29.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2631030.0,0.0,0.0
新北市新店區中央里,新北市,新店區,中央里,6011,88.37,25441.12,44.11,12.85,31.26,243.28,536,4171,1304,130,813,2238,749,1079,239,211,5,11,1740.0,3082.0,305.0,12,98,2705,2831484.0,1236.0,682.0,278.0,1576.0,1700.89,3041035.0,1921806.0,16450000.0,10750000.0,30.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,386417.0,1.0,0.0
新北市新店區中山里,新北市,新店區,中山里,4747,83.07,4679.65,41.28,13.24,28.04,211.69,445,3360,942,115,677,1767,586,803,204,140,4,6,1299.0,2414.0,331.0,-17,-27,2298,2530372.0,1470.0,841.0,327.0,1767.0,3308.16,2732142.0,1848314.0,16450000.0,10750000.0,30.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1068118.0,2.0,1.0
新北市新店區中正里,新北市,新店區,中正里,6365,85.51,29815.86,47.61,13.94,33.67,241.6,601,4312,1452,61,549,1900,837,1489,522,366,11,29,1959.0,2845.0,482.0,-18,-31,2669,1710651.0,857.0,519.0,253.0,1030.0,1227.33,1720681.0,1221139.0,16450000.0,10750000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,202290.0,1.0,2.0
新北市新店區中興里,新北市,新店區,中興里,5271,90.29,12261.19,43.82,13.29,30.53,229.77,487,3665,1119,68,576,1739,650,1085,363,283,4,16,1544.0,2551.0,328.0,-8,-50,2322,1495728.0,825.0,513.0,231.0,1044.0,986.9,1503090.0,1130429.0,16450000.0,10750000.0,29.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,455894.0,0.0,0.0
新北市新店區中華里,新北市,新店區,中華里,4517,87.35,12784.88,48.1,15.44,32.66,211.46,471,3050,996,49,459,1488,514,954,318,238,7,19,1275.0,2127.0,319.0,-7,44,2006,1463267.0,1007.0,533.0,231.0,1226.0,1595.29,1464652.0,1044789.0,16450000.0,10750000.0,30.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,406990.0,1.0,0.0
新北市新店區五?里,新北市,新店區,五?里,7859,86.72,13513.98,39.39,12.86,26.53,206.34,725,5638,1496,104,779,2607,989,1784,479,345,19,28,2451.0,3599.0,601.0,-7,177,3425,3013989.0,1056.0,510.0,224.0,1126.0,3350.61,3249713.0,2103555.0,16450000.0,10750000.0,28.990654205607477,25.31041388518024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新北市新店區仁愛里,新北市,新店區,仁愛里,2073,85.92,30852.35,45.78,12.1,33.68,278.49,172,1422,479,37,206,661,258,487,121,126,2,3,679.0,921.0,152.0,-9,2,954,560820.0,782.0,483.0,217.0,963.0,991.11,560528.0,360810.0,16450000.0,10750000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,68331.0,1.0,0.0
新北市新店區信義里,新北市,新店區,信義里,6626,90.57,34248.38,32.15,7.14,25.01,350.28,358,5014,1254,110,699,2067,835,1552,529,437,14,25,2159.0,3107.0,596.0,-8,130,3206,2294288.0,966.0,497.0,231.0,1148.0,1535.98,2349601.0,1678091.0,16450000.0,10750000.0,30.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,201673.0,3.0,0.0
新北市新店區公崙里,新北市,新店區,公崙里,13238,93.79,11300.75,35.3,17.7,17.6,99.42,1732,9784,1722,95,951,3622,1762,3281,1045,717,6,27,3726.0,6019.0,1038.0,69,486,5286,3349819.0,795.0,506.0,239.0,1025.0,940.13,3347257.0,2617772.0,16450000.0,10750000.0,28.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1735155.0,1.0,2.0
新北市新店區吉祥里,新北市,新店區,吉祥里,4872,90.31,37862.24,37.63,12.77,24.86,194.69,452,3540,880,43,321,1561,724,1246,324,182,8,11,1496.0,2189.0,437.0,-8,-23,1836,1032298.0,673.0,444.0,211.0,795.0,872.72,1035997.0,795223.0,16450000.0,10750000.0,27.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138506.0,1.0,0.0
新北市新店區和平里,新北市,新店區,和平里,954,96.3,30290.52,39.07,14.14,24.93,176.29,97,686,171,7,18,169,80,315,134,109,5,20,286.0,343.0,112.0,-11,0,400,89914.0,502.0,367.0,167.0,639.0,529.0,89615.0,75087.0,16450000.0,10750000.0,30.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,22998.0,2.0,0.0
新北市新店區員潭里,新北市,新店區,員潭里,5325,95.56,1166.99,35.08,13.85,21.23,153.3,546,3942,837,23,255,1289,648,1593,574,351,14,32,1618.0,2279.0,534.0,-5,18,2280,1046538.0,666.0,450.0,226.0,873.0,737.34,1075123.0,844779.0,16450000.0,10750000.0,28.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4747868.0,0.0,0.0
新北市新店區國校里,新北市,新店區,國校里,2615,96.17,13405.38,34.17,12.52,21.65,172.95,244,1949,422,24,199,744,308,713,214,143,7,19,833.0,1121.0,244.0,-6,-37,1126,637557.0,775.0,475.0,216.0,1022.0,941.39,669301.0,507625.0,16450000.0,10750000.0,28.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,335229.0,0.0,1.0
新北市新店區國豐里,新北市,新店區,國豐里,3314,83.09,38542.5,46.31,11.7,34.61,295.85,265,2265,784,34,292,1085,410,780,238,201,4,5,1037.0,1513.0,237.0,-19,-67,1398,875203.0,787.0,486.0,239.0,982.0,1283.41,873124.0,626730.0,16450000.0,10750000.0,30.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,83254.0,2.0,0.0
新北市新店區塗潭里,新北市,新店區,塗潭里,1072,112.28,128.08,46.25,14.32,31.92,222.86,105,733,234,2,12,164,73,319,211,160,5,21,282.0,463.0,129.0,-7,10,358,102308.0,517.0,314.0,156.0,515.0,848.08,101675.0,63916.0,16450000.0,10750000.0,28.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8058661.0,0.0,1.0
新北市新店區大同里,新北市,新店區,大同里,3993,93.55,47563.46,42.96,11.1,31.87,287.1,310,2793,890,45,399,1247,551,904,254,256,11,16,1287.0,1829.0,285.0,-6,-49,1770,1271470.0,883.0,492.0,218.0,1064.0,1462.44,1363465.0,887646.0,16450000.0,10750000.0,30.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,88515.0,3.0,0.0
新北市新店區大豐里,新北市,新店區,大豐里,3855,86.95,32581.69,42.57,13.28,29.29,220.61,359,2704,792,45,337,1226,485,846,289,254,5,9,1209.0,1766.0,255.0,1,-3,1618,1034398.0,789.0,481.0,223.0,988.0,967.76,1052765.0,747866.0,16450000.0,10750000.0,30.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,103643.0,3.0,2.0
新北市新店區大鵬里,新北市,新店區,大鵬里,2730,92.39,25306.6,40.07,9.24,30.84,333.89,180,1949,601,39,331,962,396,592,112,111,2,5,796.0,1374.0,189.0,-9,-1,1278,863716.0,900.0,566.0,261.0,1163.0,1177.1,861041.0,631911.0,16450000.0,10750000.0,27.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,113385.0,2.0,0.0
新北市新店區太平里,新北市,新店區,太平里,3225,88.6,4649.65,34.88,11.38,23.5,206.62,272,2391,562,35,222,921,408,888,266,191,7,15,1048.0,1367.0,318.0,-1,3,1436,752827.0,745.0,442.0,208.0,938.0,946.11,760258.0,566147.0,16450000.0,10750000.0,29.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,841078.0,0.0,1.0
新北市新店區安和里,新北市,新店區,安和里,8112,94.86,5649.89,34.57,16.74,17.83,106.54,1009,6028,1075,33,506,2218,1046,2119,715,430,10,26,2349.0,3624.0,717.0,32,138,3277,1891923.0,763.0,472.0,217.0,969.0,958.36,1961310.0,1498831.0,16450000.0,10750000.0,29.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1677611.0,0.0,0.0
新北市新店區安昌里,新北市,新店區,安昌里,5629,88.01,55467.96,29.28,14.52,14.77,101.74,632,4354,643,29,389,1690,766,1448,430,232,7,6,1743.0,2478.0,484.0,5,13,2411,1372515.0,752.0,490.0,235.0,990.0,844.47,1369958.0,1133064.0,16450000.0,10750000.0,26.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89461.0,1.0,0.0
新北市新店區寶安里,新北市,新店區,寶安里,5491,84.08,36195.49,41.16,9.56,31.59,330.38,372,3890,1229,76,625,1811,730,1215,352,292,8,10,1779.0,2570.0,421.0,-8,-15,2616,1690036.0,851.0,485.0,239.0,1019.0,1211.58,1751252.0,1257075.0,16450000.0,10750000.0,30.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,131638.0,3.0,0.0
新北市新店區寶福里,新北市,新店區,寶福里,7417,94.01,5028.25,38.02,14.92,23.09,154.74,802,5374,1241,90,653,2174,882,1763,595,419,8,31,2184.0,3399.0,590.0,-12,9,3217,2370576.0,966.0,530.0,229.0,1147.0,1399.41,2409564.0,1810223.0,16450000.0,10750000.0,30.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1607065.0,1.0,0.0
新北市新店區寶興里,新北市,新店區,寶興里,5458,87.62,16797.67,39.27,12.09,27.18,224.68,474,3919,1065,84,631,1801,713,1128,318,290,5,14,1647.0,2690.0,349.0,7,58,2535,2547490.0,1266.0,613.0,253.0,1380.0,2484.68,2685497.0,1705447.0,16450000.0,10750000.0,30.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,317135.0,2.0,1.0
新北市新店區小城里,新北市,新店區,小城里,3935,95.09,8502.08,40.24,14.93,25.3,169.45,419,2806,710,60,354,1282,524,909,220,153,5,9,1146.0,1921.0,256.0,-4,-54,1450,1018185.0,825.0,479.0,220.0,972.0,1294.61,1014411.0,744631.0,16450000.0,10750000.0,27.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,329438.0,1.0,0.0
新北市新店區屈尺里,新北市,新店區,屈尺里,2506,103.41,467.42,49.88,11.78,38.1,323.35,197,1672,637,7,94,545,237,701,326,353,9,37,799.0,1044.0,245.0,-28,27,891,341521.0,547.0,368.0,184.0,677.0,610.69,340058.0,239708.0,16450000.0,10750000.0,28.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11596492.0,0.0,2.0
新北市新店區廣明里,新北市,新店區,廣明里,851,96.54,7416.45,45.22,10.75,34.47,320.63,63,586,202,5,56,242,98,219,82,83,2,1,267.0,369.0,83.0,1,1,416,239093.0,805.0,459.0,238.0,917.0,1170.98,246038.0,164189.0,16450000.0,10750000.0,29.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,141709.0,0.0,0.0
新北市新店區廣興里,新北市,新店區,廣興里,1421,119.97,60.65,46.34,10.4,35.94,345.54,101,971,349,6,40,220,116,440,247,229,4,18,373.0,672.0,151.0,-8,19,612,185035.0,609.0,358.0,184.0,695.0,775.18,183060.0,119510.0,16450000.0,10750000.0,30.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23330998.0,0.0,2.0
新北市新店區建國里,新北市,新店區,建國里,3194,86.24,58813.78,45.65,12.27,33.38,272.12,269,2193,732,45,275,988,408,763,234,193,6,13,1011.0,1428.0,253.0,0,-1,1345,797181.0,783.0,502.0,198.0,980.0,1036.13,796589.0,588406.0,16450000.0,10750000.0,30.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55518.0,1.0,0.0
新北市新店區張北里,新北市,新店區,張北里,9263,90.32,38441.91,41.94,15.97,25.97,162.67,1042,6526,1695,118,940,2973,1042,2039,622,439,12,36,2677.0,4301.0,671.0,11,84,4127,3127755.0,1023.0,574.0,255.0,1257.0,1346.57,3187194.0,2355732.0,16450000.0,10750000.0,30.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,237486.0,1.0,0.0
新北市新店區張南里,新北市,新店區,張南里,2176,79.24,15626.91,42.88,12.48,30.4,243.68,190,1523,463,28,226,661,291,484,140,145,3,8,664.0,987.0,175.0,3,-2,1103,732308.0,992.0,578.0,243.0,1244.0,1382.9,748056.0,541320.0,16450000.0,10750000.0,29.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,126348.0,0.0,0.0
新北市新店區復興里,新北市,新店區,復興里,3388,89.8,5483.13,35.63,11.33,24.3,214.49,283,2498,607,25,211,946,370,936,337,248,11,21,1134.0,1436.0,291.0,-14,-19,1470,759362.0,695.0,434.0,206.0,925.0,806.71,765960.0,547568.0,16450000.0,10750000.0,30.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,624696.0,3.0,1.0
新北市新店區德安里,新北市,新店區,德安里,6438,99.13,2029.27,32.8,14.03,18.77,133.82,680,4848,910,17,257,1521,692,1966,775,493,5,32,2040.0,2651.0,626.0,7,-63,2311,1051353.0,589.0,393.0,196.0,743.0,675.37,1047699.0,831878.0,16450000.0,10750000.0,27.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3605632.0,1.0,2.0
新北市新店區忠孝里,新北市,新店區,忠孝里,2783,91.67,12406.94,38.25,10.58,27.67,261.5,213,2013,557,23,189,743,358,759,281,205,2,10,829.0,1242.0,287.0,-10,-33,1294,708596.0,786.0,470.0,219.0,882.0,1780.69,707053.0,519239.0,16450000.0,10750000.0,28.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,238266.0,2.0,0.0
新北市新店區忠誠里,新北市,新店區,忠誠里,2518,94.59,42230.61,47.77,13.79,33.98,246.38,235,1704,579,35,256,817,329,543,155,138,2,8,766.0,1198.0,169.0,-2,-5,1110,753760.0,850.0,511.0,225.0,1087.0,1264.8,754258.0,519764.0,16450000.0,10750000.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,60853.0,1.0,0.0
新北市新店區文中里,新北市,新店區,文中里,1797,94.06,6280.12,41.38,14.16,27.22,192.22,180,1271,346,19,163,543,238,431,121,89,3,10,527.0,811.0,158.0,4,16,815,551370.0,916.0,536.0,240.0,1096.0,1272.6,549764.0,416005.0,16450000.0,10750000.0,29.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,351444.0,0.0,3.0
新北市新店區文明里,新北市,新店區,文明里,2549,91.37,36383.1,42.16,11.27,30.9,274.26,202,1793,554,18,194,700,305,654,241,211,4,20,780.0,1159.0,217.0,-12,35,1077,702152.0,874.0,472.0,203.0,1039.0,1340.96,702238.0,490212.0,16450000.0,10750000.0,29.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,65914.0,0.0,0.0
新北市新店區新和里,新北市,新店區,新和里,4361,91.36,27738.73,31.39,12.96,18.44,142.33,430,3319,612,18,231,1285,535,1228,393,228,4,9,1418.0,1843.0,449.0,-10,-12,1767,824857.0,608.0,401.0,188.0,781.0,673.33,821296.0,668742.0,16450000.0,10750000.0,25.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,158757.0,0.0,0.0
新北市新店區新安里,新北市,新店區,新安里,6430,109.51,72116.73,38.7,9.32,29.38,315.28,432,4636,1362,73,497,1644,785,1799,791,380,10,19,2164.0,2397.0,1035.0,-44,-59,3761,1314537.0,825.0,465.0,222.0,995.0,1621.55,1326991.0,979887.0,16450000.0,10750000.0,30.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,92982.0,1.0,1.0
新北市新店區新店里,新北市,新店區,新店里,1838,96.58,12097.28,44.27,13.03,31.24,239.76,166,1274,398,14,104,482,239,511,171,142,3,6,598.0,787.0,139.0,-2,7,827,392048.0,696.0,391.0,182.0,895.0,887.89,391373.0,286186.0,16450000.0,10750000.0,28.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,129659.0,0.0,0.0
新北市新店區新德里,新北市,新店區,新德里,2823,88.33,44974.43,44.4,13.5,30.9,228.79,264,1955,604,31,215,856,313,673,239,213,7,12,852.0,1234.0,239.0,-4,37,1277,731243.0,788.0,464.0,211.0,910.0,1078.24,728386.0,544104.0,16450000.0,10750000.0,29.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75754.0,1.0,0.0
新北市新店區新生里,新北市,新店區,新生里,5943,87.3,13955.19,43.45,11.37,32.08,282.17,471,4143,1329,73,555,1971,719,1319,415,392,6,22,1827.0,2755.0,449.0,-14,-20,2596,1914858.0,934.0,538.0,233.0,1120.0,1329.75,1949879.0,1390528.0,16450000.0,10750000.0,29.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,185155.0,1.0,0.0
新北市新店區日興里,新北市,新店區,日興里,6025,100.03,1056.61,33.18,11.65,21.53,184.82,527,4524,974,20,213,1221,654,1931,931,475,17,36,2006.0,2462.0,628.0,-20,11,2285,772106.0,495.0,350.0,171.0,638.0,560.08,767584.0,619836.0,16450000.0,10750000.0,27.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5108012.0,0.0,0.0
