VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,COUNTYCODE,TOWNCODE,105green,105water,108green,109green,110green,107green,106green,m109300,m109300s,m109500,m109500s,m108300,m108300s,m108500,m108500s,m107300,m107300s,m107500,m107500s,m106300,m106300s,m106500,m106500s,m105300,m105300s,m105500,m105500s,fire,police,primary,secondary,gym,area
"65000070042",新北市,樹林區,三龍里,"65000","65000070","1","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"355444"
"65000010021",新北市,板橋區,公舘里,"65000","65000010","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1",,,"1",,"1","1",,"1","1","77103"
"65000010060",新北市,板橋區,光仁里,"65000","65000010","0","0","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,,,"1",,,,,"118499"
"65000010025",新北市,板橋區,百壽里,"65000","65000010","0","0","0","0","0","0","0",,,"1","1",,,"1","1",,,"1",,,,"1","1",,,"1",,"1","1",,"1",,"53891"
"65000010090",新北市,板橋區,華中里,"65000","65000010","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,"1",,"563943"
"65000180007",新北市,深坑區,萬福里,"65000","65000180","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"3601369"
"65000050035",新北市,新莊區,民本里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"35603"
"65000010054",新北市,板橋區,埔墘里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1",,"1",,,"128875"
"65000250011",新北市,雙溪區,長源里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"12099527"
"65000010015",新北市,板橋區,港尾里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1",,"1","1","40943"
"65000010102",新北市,板橋區,新生里,"65000","65000010","0","0","1","0","0","1","0",,,,,,,,,,,,,,,,,,,,,,"1",,"1","1","57300"
"65000190007",新北市,石碇區,永定里,"65000","65000190","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"6607866"
"65000010009",新北市,板橋區,香社里,"65000","65000010","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,"1","1","270122"
"65000190008",新北市,石碇區,中民里,"65000","65000190","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"4507752"
"65000010061",新北市,板橋區,埤墘里,"65000","65000010","0","0","0","0","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1",,,,,"70200"
"65000010063",新北市,板橋區,雙玉里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1",,,,,"95799"
"65000010053",新北市,板橋區,光復里,"65000","65000010","1","1","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"388366"
"65000010028",新北市,板橋區,華江里,"65000","65000010","0","0","1","1","1","0","0","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1",,"1",,"120200"
"65000050050",新北市,新莊區,龍鳳里,"65000","65000050","1","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"214189"
"65000240007",新北市,平溪區,東勢里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1",,,,"19161631"
"65000010023",新北市,板橋區,幸福里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1",,"1","1","108618"
"65000050012",新北市,新莊區,八德里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"54100"
"65000010024",新北市,板橋區,忠誠里,"65000","65000010","0","0","0","0","1","0","0","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1","1",,"1",,"1","1",,"1",,"127787"
"65000010027",新北市,板橋區,新埔里,"65000","65000010","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1","1","1",,"1",,"1","1",,"1",,"60875"
"65000190003",新北市,石碇區,隆盛里,"65000","65000190","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"4251566"
"65000240003",新北市,平溪區,白石里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"1242660"
"65000010103",新北市,板橋區,文德里,"65000","65000010","0","0","0","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,,,,"1",,"1","1","56638"
"65000050081",新北市,新莊區,民全里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"100396"
"65000010062",新北市,板橋區,永安里,"65000","65000010","0","0","1","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1",,,,,"65464"
"65000050015",新北市,新莊區,西盛里,"65000","65000050","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"1690622"
"65000010116",新北市,板橋區,陽明里,"65000","65000010","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1","1","1",,"1",,"1","1",,"1",,"46130"
"65000260006",新北市,貢寮區,福隆里,"65000","65000260","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"13522667"
"65000050055",新北市,新莊區,四維里,"65000","65000050","0","0","0","0","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"81363"
"65000180003",新北市,深坑區,土庫里,"65000","65000180","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"1740679"
"65000050027",新北市,新莊區,南港里,"65000","65000050","0","0","0","0","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"115059"
"65000010051",新北市,板橋區,振興里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1",,,,,"123009"
"65000010106",新北市,板橋區,莒光里,"65000","65000010","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1",,,"1",,"57242"
"65000050021",新北市,新莊區,裕民里,"65000","65000050","1","0","1","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"180935"
"65000260009",新北市,貢寮區,福連里,"65000","65000260","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,"1",,,"10370439"
"65000010043",新北市,板橋區,華翠里,"65000","65000010","0","0","0","1","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,,"1",,"87976"
"65000010032",新北市,板橋區,聯翠里,"65000","65000010","0","0","0","0","0","0","0","1","1","1",,"1","1",,,"1","1",,"1","1","1",,,"1",,"1","1","1",,,"1",,"66243"
"65000010037",新北市,板橋區,德翠里,"65000","65000010","0","0","1","1","0","1","0",,,,,,,,,,,,,,,,,,,,,,"1",,"1","1","132054"
"65000050066",新北市,新莊區,萬安里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"103654"
"65000050009",新北市,新莊區,後港里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"93014"
"65000260003",新北市,貢寮區,雙玉里,"65000","65000260","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"11665646"
"65000010052",新北市,板橋區,振義里,"65000","65000010","0","1","0","1","1","1","0",,,,,,,,,,,,,,,,,,,,,"1","1",,"1",,"296010"
"65000010035",新北市,板橋區,新翠里,"65000","65000010","0","0","1","1","1","0","0","1",,"1","1","1",,"1","1",,,"1",,,,"1","1",,,"1",,"1","1",,"1","1","125650"
"65000050070",新北市,新莊區,建安里,"65000","65000050","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"357347"
"65000050069",新北市,新莊區,後德里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"55812"
"65000010039",新北市,板橋區,明翠里,"65000","65000010","0","0","1","1","1","0","0","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1",,"1",,"101159"
"65000050056",新北市,新莊區,建福里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"38326"
"65000010117",新北市,板橋區,朝陽里,"65000","65000010","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,,,,,,"1","1","64833"
"65000050024",新北市,新莊區,富國里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"60875"
"65000010050",新北市,板橋區,港嘴里,"65000","65000010","0","1","0","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1",,"1",,"174553"
"65000010042",新北市,板橋區,龍翠里,"65000","65000010","0","0","0","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1",,,,,"99200"
"65000050078",新北市,新莊區,富民里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"63273"
"65000010105",新北市,板橋區,新海里,"65000","65000010","0","0","1","1","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1",,"1","1","107678"
"65000050046",新北市,新莊區,合鳳里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"73071"
"65000050018",新北市,新莊區,瓊林里,"65000","65000050","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"1605955"
"65000010044",新北市,板橋區,忠翠里,"65000","65000010","0","0","1","1","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,,"1",,"237123"
"65000010034",新北市,板橋區,仁翠里,"65000","65000010","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,,,,,,"1",,"40838"
"65000050080",新北市,新莊區,祥鳳里,"65000","65000050","0","0","1","0","1","0","0",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"33836"
"65000010036",新北市,板橋區,吉翠里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1",,"1","1","55600"
"65000010104",新北市,板橋區,文化里,"65000","65000010","0","0","1","1","1","0","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,,"1",,"130743"
"65000010119",新北市,板橋區,文聖里,"65000","65000010","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1",,,,,"52602"
"65000010118",新北市,板橋區,松柏里,"65000","65000010","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,,,"95418"
"65000010049",新北市,板橋區,福翠里,"65000","65000010","0","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1",,,,"164664"
"65000010038",新北市,板橋區,滿翠里,"65000","65000010","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,,,"1",,,,"1",,,,,,"1","1",,"1",,"59371"
"65000250010",新北市,雙溪區,外柑里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"11204095"
"65000050006",新北市,新莊區,豐年里,"65000","65000050","0","0","0","0","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"84076"
"65000010040",新北市,板橋區,松翠里,"65000","65000010","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1",,"70692"
"65000010030",新北市,板橋區,純翠里,"65000","65000010","0","0","0","0","0","0","0","1",,"1","1","1",,"1","1",,,"1",,,,"1","1",,,"1",,"1","1",,"1",,"108214"
"65000050077",新北市,新莊區,泰豐里,"65000","65000050","1","1","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"191245"
"65000010029",新北市,板橋區,江翠里,"65000","65000010","0","0","1","1","1","0","1","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1","1",,"1",,"1","1",,"1",,"137312"
"65000010045",新北市,板橋區,嵐翠里,"65000","65000010","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1",,,,,"45362"
"65000010010",新北市,板橋區,中正里,"65000","65000010","1","1","1","1","1","1","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","848557"
"65000050068",新北市,新莊區,福營里,"65000","65000050","0","0","0","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1","1",,"1",,"1","1","1","1",,"677563"
"65000050003",新北市,新莊區,國泰里,"65000","65000050","0","0","1","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1",,,"223911"
"65000240001",新北市,平溪區,薯榔里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,"3824539"
"65000010048",新北市,板橋區,懷翠里,"65000","65000010","0","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1",,,,"250523"
"65000240004",新北市,平溪區,石底里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"3349839"
"65000010047",新北市,板橋區,青翠里,"65000","65000010","0","0","0","0","0","1","1",,,,,,,,,,,,,,,,,,,,,"1",,,,,"58019"
"65000050001",新北市,新莊區,海山里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"125520"
"65000050048",新北市,新莊區,雙鳳里,"65000","65000050","1","0","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"1420872"
"65000010046",新北市,板橋區,文翠里,"65000","65000010","0","0","0","0","0","0","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,,,"86566"
"65000050004",新北市,新莊區,全安里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","79399"
"65000050010",新北市,新莊區,文衡里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1","1","63084"
"65000240002",新北市,平溪區,菁桐里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1",,"1","1",,"1018833"
"65000250002",新北市,雙溪區,共和里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"4151502"
"65000010033",新北市,板橋區,宏翠里,"65000","65000010","1","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1",,"449669"
"65000050019",新北市,新莊區,文德里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1",,"91688"
"65000250001",新北市,雙溪區,雙溪里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"79131"
"65000050007",新北市,新莊區,忠孝里,"65000","65000050","1","0","0","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","167742"
"65000160010",新北市,泰山區,貴和里,"65000","65000160","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1","1","1",,"1",,"1","1",,"1",,"796058"
"65000050060",新北市,新莊區,全泰里,"65000","65000050","1","0","0","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","78096"
"65000240010",新北市,平溪區,平湖里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"7470536"
"65000050065",新北市,新莊區,文聖里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","83566"
"65000010031",新北市,板橋區,溪頭里,"65000","65000010","1","1","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"786967"
"65000050013",新北市,新莊區,興漢里,"65000","65000050","0","0","1","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","132426"
"65000050016",新北市,新莊區,榮和里,"65000","65000050","0","0","1","1","0","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1","1","1","163795"
"65000010041",新北市,板橋區,柏翠里,"65000","65000010","1","1","1","1","1","1","1","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1",,"1",,"769646"
"65000050026",新北市,新莊區,立人里,"65000","65000050","0","0","1","1","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1","1","129236"
"65000050031",新北市,新莊區,立言里,"65000","65000050","0","0","0","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","104146"
"65000050008",新北市,新莊區,恆安里,"65000","65000050","0","0","1","1","1","0","0","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"95631"
"65000250004",新北市,雙溪區,魚行里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"12063202"
"65000260005",新北市,貢寮區,龍門里,"65000","65000260","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"3779140"
"65000260001",新北市,貢寮區,貢寮里,"65000","65000260","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"4875946"
"65000190009",新北市,石碇區,光明里,"65000","65000190","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1",,,,"8166580"
"65000050022",新北市,新莊區,文明里,"65000","65000050","1","1","1","1","1","1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1",,"1","1","1","1","1","1",,"326157"
"65000160015",新北市,泰山區,貴賢里,"65000","65000160","1","0","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"349746"
"65000050040",新北市,新莊區,營盤里,"65000","65000050","1","0","1","1","1","1","0","1",,"1","1","1",,"1","1","1",,"1",,"1",,"1","1","1",,"1",,"1","1","1","1",,"1326149"
"65000050029",新北市,新莊區,立德里,"65000","65000050","1","0","1","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","279787"
"65000050034",新北市,新莊區,立功里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","61311"
"65000110025",新北市,汐止區,宜興里,"65000","65000110","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"135756"
"65000050011",新北市,新莊區,中美里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,"1",,"1","1","1","1","1","144875"
"65000050039",新北市,新莊區,思賢里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"76049"
"65000160014",新北市,泰山區,新明里,"65000","65000160","1","0","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"122678"
"65000050014",新北市,新莊區,中和里,"65000","65000050","1","0","1","1","1","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","93795"
"65000110039",新北市,汐止區,東勢里,"65000","65000110","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"1160121"
"65000050043",新北市,新莊區,丹鳳里,"65000","65000050","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",,"1","1","1","1","1",,"1",,"1","1","1","1",,"2470205"
"65000250009",新北市,雙溪區,上林里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"9419932"
"65000050025",新北市,新莊區,思源里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","1",,,"317891"
"65000050037",新北市,新莊區,立志里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","102544"
"65000050017",新北市,新莊區,中泰里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"71523"
"65000160009",新北市,泰山區,貴子里,"65000","65000160","1","0","1","1","1","1","1",,,"1",,,,"1",,,,"1",,,,"1",,,,,,"1","1","1",,,"1238791"
"65000050059",新北市,新莊區,立泰里,"65000","65000050","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1","1","1","179559"
"65000050058",新北市,新莊區,中全里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"46667"
"65000160013",新北市,泰山區,泰友里,"65000","65000160","1","0","1","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"332837"
"65000050051",新北市,新莊區,中華里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"65177"
"65000050042",新北市,新莊區,自強里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"47891"
"65000050045",新北市,新莊區,自立里,"65000","65000050","1","0","1","1","1","0","0",,,"1",,,,"1",,,,,,,,,,,,,,"1","1","1",,,"106752"
"65000110024",新北市,汐止區,福山里,"65000","65000110","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1",,,"388742"
"65000050062",新北市,新莊區,立基里,"65000","65000050","1","0","1","1","1","0","0",,,"1",,,,"1",,,,"1",,,,"1",,,,,,,"1","1","1",,"158282"
"65000050057",新北市,新莊區,中宏里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","1","1",,"35095"
"65000050020",新北市,新莊區,中誠里,"65000","65000050","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","1",,,"42553"
"65000250003",新北市,雙溪區,新基里,"65000","65000250","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"2615223"
"65000050049",新北市,新莊區,自信里,"65000","65000050","0","0","0","0","0","0","0",,,"1",,,,"1",,,,,,,,,,,,,,,"1","1",,,"45725"
"65000240005",新北市,平溪區,平溪里,"65000","65000240","1","0","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,"1","1","1","1",,"2780206"
"65000050028",新北市,新莊區,仁愛里,"65000","65000050","1","0","1","1","1","0","0","1",,"1",,"1",,"1",,,,,,,,,,,,,,,"1","1",,,"57436"
"65000050061",新北市,新莊區,仁義里,"65000","65000050","0","0","0","0","0","0","0","1",,"1",,"1",,"1",,,,,,,,,,,,,,,"1","1",,,"54541"
"65000050036",新北市,新莊區,化成里,"65000","65000050","1","0","0","1","1","1","0","1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,,"1","1",,,"540461"
