,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,106green,m106300,m106300s,m106500,m106500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市永和區桂林里,新北市,65000040,永和區,65000040-055,桂林里,3880,90.85,21028.56,40.22,15.72,24.5,155.86,435,2767,678,33,296,1101,494,983,261,250,10,17,1654,1734,276,11,-23,1516,509990.0,906.0,625.0,371.0,1121.0,1006.08,1125148.0,907088.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,61820.0,1.0,2.0,0.0
新北市永和區正興里,新北市,65000040,永和區,65000040-053,正興里,2318,85.14,47664.09,42.91,14.43,28.48,197.44,234,1622,462,19,200,690,310,574,134,144,6,7,986,984,192,-9,-14,1013,175151.0,826.0,656.0,394.0,1076.0,636.57,794345.0,568136.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50991.0,1.0,2.0,0.0
新北市永和區民富里,新北市,65000040,永和區,65000040-059,民富里,3255,94.68,40527.42,43.84,22.62,21.21,93.75,512,2263,480,11,175,769,419,832,283,222,8,24,1467,1376,242,9,-46,1155,766549.0,983.0,679.0,396.0,1208.0,1119.26,826380.0,693247.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,46202.0,0.0,0.0,0.0
新北市永和區民族里,新北市,65000040,永和區,65000040-016,民族里,4910,89.43,60751.54,43.95,19.96,23.98,120.12,681,3411,818,40,393,1390,622,1149,341,277,9,8,2149,2215,300,-3,6,1908,1954903.0,1238.0,771.0,421.0,1418.0,1953.11,1563977.0,1220779.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,83562.0,1.0,0.0,1.0
新北市永和區民本里,新北市,65000040,永和區,65000040-034,民本里,4274,88.86,38888.13,40.59,22.6,17.99,79.62,687,3040,547,20,337,1195,501,958,312,248,7,9,1903,1923,278,13,-29,1623,773892.0,902.0,621.0,358.0,1150.0,935.0,1528308.0,1230674.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57084.0,0.0,0.0,0.0
新北市永和區民樂里,新北市,65000040,永和區,65000040-035,民樂里,5039,95.69,25130.54,40.36,18.91,21.45,113.4,679,3590,770,65,443,1489,652,1127,312,251,8,13,2178,2313,317,10,-3,1968,1655875.0,1047.0,691.0,392.0,1273.0,1547.28,1994112.0,1566008.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75649.0,0.0,0.0,0.0
新北市永和區民權里,新北市,65000040,永和區,65000040-017,民權里,4782,92.51,41765.29,42.07,20.41,21.66,106.11,687,3366,729,33,410,1387,599,1094,305,245,6,16,2181,2121,269,-9,-62,1762,975761.0,1055.0,685.0,379.0,1278.0,1378.03,1469991.0,1189699.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,110956.0,1.0,0.0,1.0
新北市永和區民治里,新北市,65000040,永和區,65000040-008,民治里,3048,81.75,43055.1,47.39,19.05,28.34,148.73,394,2068,586,23,212,808,391,768,238,205,4,5,1346,1299,222,0,-50,1222,1868522.0,1118.0,687.0,401.0,1319.0,2052.99,843594.0,646675.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,71241.0,1.0,0.0,0.0
新北市永和區民生里,新北市,65000040,永和區,65000040-049,民生里,4286,88.06,73390.41,45.19,21.24,23.95,112.76,627,2952,707,34,260,1067,535,1096,351,294,7,15,1912,1868,285,8,-1,1557,1085924.0,1059.0,673.0,404.0,1257.0,1585.46,1081124.0,859518.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,57419.0,0.0,0.0,0.0
新北市永和區水源里,新北市,65000040,永和區,65000040-026,水源里,4213,92.99,51551.56,41.19,17.06,24.13,141.45,509,2984,720,34,320,1259,586,1023,254,210,6,12,1852,1881,257,-5,-48,1668,171477.0,697.0,542.0,358.0,895.0,515.66,1223000.0,968771.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,79122.0,1.0,2.0,0.0
新北市永和區永元里,新北市,65000040,永和區,65000040-011,永元里,5006,85.41,63155.24,41.81,18.67,23.14,123.98,659,3530,817,33,384,1403,619,1207,364,315,4,18,2223,2209,322,10,-64,1957,1020275.0,886.0,630.0,382.0,1131.0,835.36,1486768.0,1196370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,74379.0,1.0,2.0,0.0
新北市永和區永安里,新北市,65000040,永和區,65000040-015,永安里,4278,86.89,77771.92,36.68,15.56,21.12,135.73,487,3130,661,50,463,1382,536,892,258,194,6,10,1854,1934,268,-4,-93,1807,1632617.0,1096.0,725.0,398.0,1315.0,1577.43,1571771.0,1266275.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,53996.0,1.0,2.0,0.0
新北市永和區永成里,新北市,65000040,永和區,65000040-009,永成里,1041,94.94,3364.7,45.19,12.97,32.22,248.39,93,717,231,2,26,209,93,339,123,112,12,32,419,402,113,-6,-3,438,1163629.0,976.0,658.0,362.0,1253.0,1055.93,178318.0,144676.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,35839.0,1.0,0.0,0.0
新北市永和區永樂里,新北市,65000040,永和區,65000040-061,永樂里,2561,82.67,53982.84,36.08,16.15,19.93,123.36,304,1882,375,16,219,713,352,636,183,127,6,5,1151,1081,200,2,-27,1141,6441.0,586.0,439.0,333.0,582.0,417.54,768155.0,589701.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49226.0,1.0,2.0,0.0
新北市永和區永福里,新北市,65000040,永和區,65000040-007,永福里,2875,94.52,57852.9,41.91,15.15,26.75,176.55,307,2026,542,30,265,863,378,679,184,157,3,9,1219,1272,208,0,-21,1157,1489129.0,953.0,679.0,384.0,1227.0,936.39,966843.0,767776.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46819.0,1.0,2.0,0.0
新北市永和區永興里,新北市,65000040,永和區,65000040-054,永興里,3342,88.71,49337.88,47.88,17.52,30.35,173.23,396,2260,686,31,239,1010,427,794,224,198,8,15,1453,1448,224,-7,-36,1325,1343117.0,1011.0,727.0,422.0,1312.0,946.01,920099.0,683260.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,68257.0,1.0,2.0,0.0
新北市永和區永貞里,新北市,65000040,永和區,65000040-006,永貞里,3604,88.99,47174.63,46.27,17.61,28.65,162.67,434,2464,706,32,307,1071,461,821,260,196,5,17,1529,1588,284,-12,-10,1457,1347850.0,1012.0,717.0,386.0,1282.0,1082.66,1106807.0,833040.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76814.0,1.0,2.0,1.0
新北市永和區河堤里,新北市,65000040,永和區,65000040-028,河堤里,3418,89.68,20943.11,38.21,16.17,22.04,136.25,400,2473,545,42,365,1007,440,746,207,198,2,11,1408,1583,243,10,6,1541,749439.0,763.0,561.0,337.0,1007.0,644.91,1330003.0,1064436.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,53884.0,1.0,0.0,0.0
新北市永和區河濱里,新北市,65000040,永和區,65000040-048,河濱里,3353,94.83,13417.96,39.65,16.24,23.41,144.1,390,2401,562,24,291,922,398,827,258,219,6,18,1463,1426,275,-8,-24,1345,790002.0,891.0,660.0,395.0,1116.0,829.66,1070106.0,874584.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,52911.0,1.0,2.0,0.0
新北市永和區潭墘里,新北市,65000040,永和區,65000040-030,潭墘里,4807,84.74,43910.37,42.35,20.28,22.06,108.76,685,3377,745,51,448,1495,613,1002,264,227,4,18,2111,2138,286,5,-65,1933,1061820.0,867.0,605.0,376.0,1024.0,1236.74,1782719.0,1323006.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,111620.0,1.0,2.0,1.0
新北市永和區潭安里,新北市,65000040,永和區,65000040-031,潭安里,5063,92.8,61955.46,42.54,19.09,23.45,122.86,678,3552,833,41,443,1504,669,1100,332,277,2,17,2246,2219,332,-20,-29,2016,971193.0,918.0,625.0,364.0,1142.0,1072.59,1586524.0,1221676.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,77322.0,1.0,0.0,0.0
新北市永和區福和里,新北市,65000040,永和區,65000040-038,福和里,5401,88.19,58567.74,38.74,16.23,22.5,138.61,632,3893,876,59,563,1783,706,1148,290,209,2,9,2287,2459,406,12,-29,2313,1125980.0,1027.0,704.0,381.0,1311.0,1083.39,2082085.0,1599600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,93519.0,1.0,2.0,0.0
新北市永和區福林里,新北市,65000040,永和區,65000040-001,福林里,3560,93.79,56003.02,44.6,16.45,28.15,171.11,405,2462,693,30,277,1014,481,856,244,233,7,13,1540,1537,271,13,-56,1441,840013.0,972.0,674.0,393.0,1248.0,1099.43,954223.0,745341.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,64850.0,1.0,2.0,0.0
新北市永和區秀元里,新北市,65000040,永和區,65000040-060,秀元里,3239,92.23,63401.65,46.56,19.46,27.1,139.3,430,2210,599,23,256,938,408,735,220,214,5,10,1401,1446,211,-6,-22,1239,4326973.0,1265.0,872.0,453.0,1647.0,1516.62,887258.0,699334.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,51678.0,0.0,0.0,0.0
新北市永和區秀和里,新北市,65000040,永和區,65000040-047,秀和里,5196,90.96,30980.57,36.38,16.3,20.08,123.19,621,3810,765,47,433,1614,625,1204,355,273,8,16,2313,2299,337,2,-60,2063,1099779.0,975.0,693.0,394.0,1214.0,1277.25,1861341.0,1441101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,172676.0,1.0,2.0,2.0
新北市永和區秀得里,新北市,65000040,永和區,65000040-050,秀得里,2824,91.59,68156.59,37.89,19.29,18.6,96.46,395,2048,381,18,183,773,341,706,240,153,4,11,1259,1235,192,7,-58,1068,1519599.0,1168.0,767.0,425.0,1380.0,1561.39,809367.0,652482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,42449.0,0.0,0.0,0.0
新北市永和區秀成里,新北市,65000040,永和區,65000040-021,秀成里,3062,96.41,8788.77,39.18,14.73,24.45,166.05,324,2200,538,23,219,845,355,793,279,205,4,15,1286,1359,241,6,-9,1199,803657.0,917.0,650.0,391.0,1103.0,1041.74,821307.0,660937.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,61061.0,0.0,0.0,0.0
新北市永和區秀朗里,新北市,65000040,永和區,65000040-020,秀朗里,4182,95.97,50760.44,39.73,17.84,21.88,122.66,534,2993,655,19,247,1020,472,1178,386,294,10,22,1829,1804,337,10,-52,1587,175020.0,714.0,519.0,312.0,841.0,712.51,1045242.0,869793.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,82314.0,0.0,0.0,0.0
新北市永和區秀林里,新北市,65000040,永和區,65000040-012,秀林里,3938,94.18,48349.87,41.71,19.94,21.77,109.21,554,2779,605,37,295,1078,470,938,311,239,8,8,1744,1716,285,2,6,1515,1598992.0,1071.0,712.0,417.0,1301.0,1488.08,1049262.0,863037.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80623.0,1.0,0.0,0.0
新北市永和區竹林里,新北市,65000040,永和區,65000040-023,竹林里,3829,91.74,37443.04,43.25,15.6,27.65,177.22,417,2673,739,26,286,1099,519,932,281,244,10,15,1614,1677,281,-1,16,1543,1652016.0,1149.0,738.0,413.0,1382.0,1430.57,1122246.0,899806.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,69908.0,1.0,2.0,0.0
新北市永和區網溪里,新北市,65000040,永和區,65000040-052,網溪里,1251,100.8,6489.77,44.29,16.61,27.68,166.67,144,867,240,8,82,335,152,330,88,102,2,8,544,537,99,-3,0,507,1146958.0,945.0,663.0,385.0,1174.0,920.36,326290.0,264685.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33196.0,1.0,0.0,0.0
新北市永和區豫溪里,新北市,65000040,永和區,65000040-003,豫溪里,4938,105.32,60398.5,38.67,10.08,28.59,283.57,359,3561,1018,34,297,1315,671,1448,499,283,11,21,2127,1785,762,-25,-39,2658,698018.0,965.0,698.0,379.0,1186.0,989.34,1124043.0,874464.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,75382.0,1.0,2.0,0.0
新北市永和區雙和里,新北市,65000040,永和區,65000040-024,雙和里,4120,84.34,55741.96,39.33,17.62,21.71,123.22,521,2957,642,44,334,1249,492,969,252,240,5,14,1838,1789,299,3,-16,1719,915661.0,1019.0,715.0,399.0,1330.0,1032.78,1328689.0,1060011.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,71868.0,1.0,0.0,0.0
新北市永和區頂溪里,新北市,65000040,永和區,65000040-029,頂溪里,2564,89.64,48322.65,39.05,13.56,25.49,188.0,250,1844,470,24,229,743,315,622,200,162,2,17,1061,1165,171,-6,27,1082,739622.0,934.0,688.0,370.0,1136.0,962.97,862742.0,678005.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50236.0,1.0,0.0,1.0
新北市汐止區中興里,新北市,65000110,汐止區,65000110-026,中興里,7570,95.05,18068.42,21.61,8.58,13.03,151.87,534,6225,811,23,350,1859,961,2220,940,629,9,45,3178,3236,769,0,158,3465,1851376.0,810.0,601.0,389.0,1034.0,679.83,2141680.0,1744196.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,348149.0,0.0,0.0,1.0
新北市汐止區仁德里,新北市,65000110,汐止區,65000110-028,仁德里,1732,95.05,37781.95,34.47,10.56,23.91,226.47,136,1288,308,4,63,388,201,476,218,227,2,17,713,736,131,0,-31,754,286805.0,910.0,548.0,335.0,944.0,2207.89,436746.0,361301.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,46351.0,1.0,0.0,0.0
新北市汐止區保安里,新北市,65000110,汐止區,65000110-011,保安里,1705,100.35,1239.52,33.31,13.21,20.09,152.07,169,1279,257,4,39,355,156,481,255,212,3,31,731,735,121,12,9,648,517625.0,746.0,560.0,376.0,884.0,637.22,343272.0,279128.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1181355.0,1.0,0.0,1.0
新北市汐止區保新里,新北市,65000110,汐止區,65000110-050,保新里,2937,94.12,2845.74,24.34,10.29,14.06,136.63,243,2362,332,7,119,698,406,890,338,216,1,19,1268,1101,414,3,-8,1401,55531.0,624.0,489.0,240.0,809.0,570.2,672041.0,598692.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1227796.0,0.0,0.0,1.0
新北市汐止區保長里,新北市,65000110,汐止區,65000110-012,保長里,4640,100.26,4344.45,31.15,17.07,14.08,82.45,604,3538,498,8,179,1032,542,1260,554,409,9,43,1966,2047,409,11,98,1965,1412499.0,755.0,568.0,364.0,911.0,680.07,1219035.0,1099271.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,926278.0,0.0,0.0,1.0
新北市汐止區信望里,新北市,65000110,汐止區,65000110-004,信望里,351,107.69,9787.52,45.64,7.88,37.76,478.95,19,241,91,3,15,89,50,85,42,47,1,0,131,166,25,2,10,169,1020709.0,763.0,597.0,388.0,980.0,653.62,112960.0,58460.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,36627.0,1.0,0.0,0.0
新北市汐止區八連里,新北市,65000110,汐止區,65000110-017,八連里,1051,118.05,188.7,34.57,11.52,23.05,200.0,90,781,180,1,23,201,92,319,180,132,2,11,419,465,102,-3,9,469,1182724.0,810.0,596.0,362.0,987.0,722.53,194210.0,151821.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4344858.0,0.0,0.0,0.0
新北市汐止區北山里,新北市,65000110,汐止區,65000110-020,北山里,5603,89.1,14796.84,24.71,9.35,15.36,164.29,420,4493,690,22,293,1566,742,1513,614,396,9,28,2306,2526,494,15,123,2605,1337549.0,996.0,675.0,398.0,1178.0,1185.41,1675456.0,1397144.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,408287.0,0.0,0.0,0.0
新北市汐止區北峰里,新北市,65000110,汐止區,65000110-019,北峰里,4539,103.82,20389.1,27.61,11.47,16.14,140.69,408,3557,574,16,147,1005,518,1307,630,469,6,33,1953,1948,377,0,38,1826,204144.0,659.0,514.0,318.0,819.0,704.77,1039704.0,892227.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,283292.0,0.0,0.0,1.0
新北市汐止區厚德里,新北市,65000110,汐止區,65000110-029,厚德里,7630,97.31,35231.75,24.15,12.69,11.45,90.26,780,6146,704,15,293,1761,913,2351,950,523,13,31,3358,3216,736,24,-27,3060,1317902.0,924.0,636.0,393.0,1166.0,929.88,1901019.0,1701701.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,202140.0,0.0,0.0,2.0
新北市汐止區城中里,新北市,65000110,汐止區,65000110-048,城中里,4767,86.87,37433.45,30.32,15.86,14.46,91.21,580,3658,529,24,288,1242,719,1322,299,261,3,29,2045,2096,416,-2,12,2013,664463.0,708.0,558.0,356.0,895.0,609.38,1496213.0,1301331.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,126196.0,1.0,0.0,0.0
新北市汐止區大同里,新北市,65000110,汐止區,65000110-041,大同里,2911,89.89,33886.66,30.19,14.71,15.47,105.17,329,2236,346,11,153,746,361,794,302,198,3,14,1275,1217,287,6,-9,1279,2523520.0,1143.0,747.0,415.0,1357.0,1478.17,820229.0,676094.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,62603.0,1.0,0.0,0.0
新北市汐止區宜興里,新北市,65000110,汐止區,65000110-025,宜興里,3007,87.94,21147.46,37.75,10.08,27.67,274.55,220,2183,604,37,229,822,359,719,326,265,3,27,1125,1438,231,-6,20,1456,2192473.0,1032.0,700.0,397.0,1303.0,1199.75,1056812.0,847581.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,135756.0,0.0,0.0,0.0
新北市汐止區山光里,新北市,65000110,汐止區,65000110-040,山光里,2766,94.79,5822.67,25.96,13.3,12.66,95.21,292,2196,278,7,75,560,315,926,358,216,6,11,1202,1153,290,10,-73,1134,1453902.0,893.0,637.0,378.0,1118.0,910.59,614687.0,555948.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,593149.0,0.0,0.0,0.0
新北市汐止區崇德里,新北市,65000110,汐止區,65000110-042,崇德里,5331,98.47,10683.92,32.84,18.69,14.15,75.73,750,4013,568,26,288,1360,644,1351,490,379,4,39,2463,2198,433,38,-14,2118,499918.0,1373.0,670.0,392.0,1570.0,1927.47,1435811.0,1242551.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,694174.0,1.0,0.0,1.0
新北市汐止區康福里,新北市,65000110,汐止區,65000110-036,康福里,5129,87.6,34650.96,20.63,9.45,11.17,118.16,402,4252,475,29,308,1403,735,1508,450,281,2,11,2093,2252,590,20,-71,2664,319087.0,727.0,540.0,373.0,816.0,642.02,1779171.0,1529675.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,129303.0,0.0,0.0,1.0
新北市汐止區建成里,新北市,65000110,汐止區,65000110-047,建成里,5374,86.66,25039.02,29.65,17.71,11.94,67.44,734,4145,495,30,312,1458,801,1347,382,286,7,17,2330,2370,457,15,62,2350,1367138.0,1318.0,881.0,420.0,1695.0,1504.17,1768161.0,1556770.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,219967.0,1.0,0.0,0.0
新北市汐止區復興里,新北市,65000110,汐止區,65000110-008,復興里,7287,85.66,17374.2,30.61,16.08,14.54,90.41,897,5579,811,62,610,2185,1050,1607,479,367,3,27,3053,3393,538,8,45,3314,1515708.0,1242.0,694.0,400.0,1424.0,1908.28,3021273.0,2505754.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,187122.0,1.0,0.0,0.0
新北市汐止區忠孝里,新北市,65000110,汐止區,65000110-030,忠孝里,8139,93.51,21775.19,23.88,10.99,12.89,117.31,722,6570,847,38,379,2132,989,2312,941,575,14,37,3561,3465,739,29,188,3637,1632313.0,968.0,627.0,362.0,1177.0,1647.6,2311477.0,1959737.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,432008.0,0.0,0.0,1.0
新北市汐止區忠山里,新北市,65000110,汐止區,65000110-037,忠山里,3469,91.98,5621.23,30.32,7.59,22.73,299.5,202,2662,605,62,418,1305,461,676,196,141,3,5,1284,1848,174,-4,61,1582,2068754.0,1374.0,829.0,436.0,1675.0,1874.05,1875453.0,1238012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,535647.0,0.0,0.0,1.0
新北市汐止區拱北里,新北市,65000110,汐止區,65000110-015,拱北里,5219,103.87,2302.67,27.39,12.4,14.99,120.87,508,4097,614,9,157,1089,525,1673,767,456,5,30,2278,2080,579,4,21,2122,1003807.0,701.0,532.0,344.0,864.0,694.06,975627.0,868304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2139583.0,1.0,0.0,1.0
新北市汐止區文化里,新北市,65000110,汐止區,65000110-032,文化里,4491,94.33,2687.97,28.98,15.68,13.3,84.8,546,3482,463,18,254,1103,559,1161,480,343,3,24,1953,1943,380,17,43,1815,1370623.0,828.0,608.0,374.0,1038.0,847.81,1378868.0,1181619.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,505836.0,0.0,0.0,1.0
新北市汐止區新昌里,新北市,65000110,汐止區,65000110-007,新昌里,5827,96.06,40311.87,36.75,17.53,19.22,109.64,747,4261,819,24,360,1427,678,1431,574,514,9,63,2569,2499,419,17,52,2307,2979318.0,1163.0,791.0,434.0,1470.0,1242.06,1608868.0,1327727.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,147001.0,1.0,0.0,0.0
新北市汐止區智慧里,新北市,65000110,汐止區,65000110-003,智慧里,4753,85.59,7493.91,27.63,13.37,14.26,106.63,498,3724,531,28,341,1438,654,1151,357,252,9,25,2024,2071,439,3,55,2184,793346.0,851.0,626.0,374.0,1075.0,816.54,1682033.0,1381904.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,509800.0,1.0,0.0,1.0
新北市汐止區東勢里,新北市,65000110,汐止區,65000110-039,東勢里,4164,96.42,1899.0,30.66,11.23,19.42,172.91,358,3187,619,82,427,1281,561,901,295,248,2,9,1575,2056,343,7,22,2042,789932.0,860.0,605.0,367.0,1115.0,861.87,2237545.0,1572682.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1160121.0,0.0,0.0,0.0
新北市汐止區東山里,新北市,65000110,汐止區,65000110-023,東山里,619,106.33,54.35,33.12,12.9,20.22,156.67,60,465,94,2,23,109,48,161,117,91,0,8,237,296,56,3,-8,284,1109140.0,824.0,591.0,364.0,1016.0,822.8,110280.0,80611.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10867471.0,0.0,0.0,1.0
新北市汐止區樟樹里,新北市,65000110,汐止區,65000110-018,樟樹里,2198,113.19,2388.11,30.29,9.66,20.63,213.5,163,1687,348,4,72,459,240,647,312,271,5,25,911,922,227,-5,-19,951,1667855.0,866.0,602.0,360.0,1040.0,963.89,463368.0,387817.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,975157.0,0.0,0.0,0.0
新北市汐止區橋東里,新北市,65000110,汐止區,65000110-005,橋東里,3140,91.11,24606.8,34.82,19.49,15.33,78.63,454,2329,357,8,117,728,388,851,317,257,5,15,1437,1279,267,0,80,1235,354740.0,714.0,546.0,344.0,821.0,662.5,839222.0,692409.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,107235.0,1.0,0.0,0.0
新北市汐止區橫科里,新北市,65000110,汐止區,65000110-022,橫科里,4615,96.8,2607.08,30.55,8.91,21.64,242.86,315,3535,765,29,233,1063,560,1191,608,570,7,39,1867,2064,374,-7,35,2096,1567468.0,898.0,637.0,384.0,1144.0,925.11,1191193.0,1024117.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1926416.0,1.0,0.0,1.0
新北市汐止區江北里,新北市,65000110,汐止區,65000110-014,江北里,6305,105.58,4231.4,28.8,14.14,14.67,103.76,692,4895,718,18,210,1359,698,1982,754,544,7,41,2766,2662,576,-9,69,2526,954258.0,680.0,530.0,348.0,844.0,603.97,1469077.0,1265495.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1385818.0,1.0,0.0,0.0
新北市汐止區湖光里,新北市,65000110,汐止區,65000110-027,湖光里,5837,92.26,14070.45,24.99,10.06,14.93,148.3,470,4670,697,44,406,1760,876,1520,426,307,9,19,2302,2784,509,11,97,2853,2155399.0,831.0,599.0,364.0,1039.0,903.56,2250789.0,1779553.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,831745.0,0.0,0.0,0.0
新北市汐止區湖興里,新北市,65000110,汐止區,65000110-043,湖興里,6429,98.24,5526.52,27.69,10.47,17.22,164.52,527,5035,867,66,448,1988,981,1631,456,313,2,17,2486,3125,556,7,44,2963,2173831.0,1113.0,829.0,440.0,1451.0,1140.93,2489615.0,1935477.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1959133.0,0.0,0.0,0.0
新北市汐止區湖蓮里,新北市,65000110,汐止區,65000110-049,湖蓮里,2730,87.11,3405.96,33.17,13.66,19.51,142.86,280,2050,400,36,305,998,441,499,100,65,0,6,1039,1333,251,13,54,1428,1721.0,344.0,301.0,174.0,544.0,210.32,1370714.0,1069642.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,281696.0,0.0,0.0,0.0
新北市汐止區烘內里,新北市,65000110,汐止區,65000110-016,烘內里,1588,105.17,150.92,29.84,7.69,22.16,288.3,94,1223,271,13,78,387,187,458,190,162,4,15,590,731,174,-7,31,749,448644.0,671.0,520.0,342.0,828.0,577.73,417306.0,314654.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10444291.0,0.0,0.0,0.0
