,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,人口數,性比例,人口密度,扶養比,扶幼比,扶老比,老化指數,0-14歲人口數,15-64歲人口數,65歲以上人口數,15歲以上博士人口數,15歲以上碩士人口數,15歲以上大學院校人口數,15歲以上專科人口數,15歲以上高中職人口數,15歲以上國中初職人口數,15歲以上小學人口數,15歲以上自修人口數,15歲以上不識字人口數,15歲以上未婚人口數,15歲以上有偶人口數,15歲以上離婚人口數,自然增加人數,社會增加人數,總戶數,綜合所得總額,綜合所得平均數,綜合所得中位數,綜合所得第一分位數,綜合所得第三分位數,綜合所得標準差,各類所得金額合計,各類所得金額薪資所得,107green,m107300,m107300s,m107500,m107500s,fire,police,primary,secondary,gym,area,名稱,multiHospital,1
新北市三重區六合里,新北市,65000020,三重區,65000020-077,六合里,3920,96.49,40076.47,36.06,15.58,20.48,131.4,449,2881,590,13,157,820,364,1041,612,421,12,31,1800,1548,341,-9,-12,1500,777220.0,749.0,568.0,349.0,950.0,655.6,777220.0,647897.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,97882.0,1.0,2.0,0.0
新北市三重區六福里,新北市,65000020,三重區,65000020-078,六福里,5928,98.26,54392.31,33.69,19.22,14.48,75.35,852,4434,642,13,237,1350,551,1530,946,426,3,20,2723,2529,437,12,-56,2010,1245566.0,776.0,607.0,373.0,979.0,669.49,1245689.0,1050426.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,105830.0,1.0,0.0,1.0
新北市三重區博愛里,新北市,65000020,三重區,65000020-110,博愛里,4790,96.23,65141.71,29.67,13.56,16.11,118.76,501,3694,595,16,206,1152,475,1286,721,396,5,32,2098,2114,349,10,-84,1661,1058445.0,782.0,586.0,367.0,942.0,719.61,1058470.0,885517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,88978.0,0.0,0.0,0.0
新北市三重區厚德里,新北市,65000020,三重區,65000020-083,厚德里,3860,96.14,61601.32,38.35,19.1,19.25,100.75,533,2790,537,13,208,879,437,932,454,388,3,13,1735,1663,282,-7,-21,1471,948778.0,918.0,642.0,386.0,1097.0,961.77,948812.0,792405.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,61982.0,1.0,0.0,0.0
新北市三重區吉利里,新北市,65000020,三重區,65000020-027,吉利里,1464,97.3,53636.2,31.18,10.13,21.06,207.96,113,1116,235,3,72,331,166,377,230,151,4,17,634,598,139,1,-7,634,315407.0,698.0,532.0,331.0,871.0,643.99,315407.0,252523.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35805.0,1.0,0.0,0.0
新北市三重區同安里,新北市,65000020,三重區,65000020-022,同安里,1481,106.56,3746.58,31.53,13.85,17.67,127.56,156,1126,199,3,44,279,116,425,278,160,6,14,644,531,198,-1,-27,591,221305.0,638.0,510.0,323.0,828.0,475.13,221305.0,196087.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71638.0,1.0,0.0,1.0
新北市三重區同慶里,新北市,65000020,三重區,65000020-023,同慶里,1819,96.86,3982.78,33.16,13.4,19.77,147.54,183,1366,270,10,90,462,178,473,234,163,3,23,807,742,167,-3,0,727,439734.0,878.0,624.0,366.0,1079.0,826.29,439734.0,368754.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52318.0,1.0,0.0,0.0
新北市三重區國隆里,新北市,65000020,三重區,65000020-043,國隆里,2858,93.63,49519.19,31.95,13.3,18.65,140.28,288,2166,404,1,132,691,318,757,369,278,2,22,1287,1143,268,-1,20,1134,685578.0,851.0,614.0,383.0,1055.0,792.01,685581.0,584240.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57122.0,1.0,2.0,0.0
新北市三重區培德里,新北市,65000020,三重區,65000020-086,培德里,3932,98.69,23441.88,34.61,16.74,17.87,106.75,489,2921,522,22,207,926,380,1036,507,343,6,16,1769,1682,271,2,-34,1440,995399.0,881.0,610.0,389.0,1011.0,1087.62,1002821.0,772157.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,163972.0,1.0,0.0,1.0
新北市三重區大同里,新北市,65000020,三重區,65000020-028,大同里,2050,92.49,58930.06,28.45,9.9,18.55,187.34,158,1596,296,8,112,528,245,551,246,186,1,15,911,783,222,2,12,934,559209.0,881.0,661.0,380.0,1082.0,804.99,559209.0,451847.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37251.0,1.0,2.0,0.0
新北市三重區大園里,新北市,65000020,三重區,65000020-042,大園里,2945,98.85,69669.51,39.18,17.72,21.46,121.07,375,2116,454,12,136,625,281,802,377,315,2,20,1297,1188,287,11,11,1158,700250.0,925.0,601.0,386.0,1077.0,1220.66,700256.0,585431.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43624.0,1.0,2.0,0.0
新北市三重區大安里,新北市,65000020,三重區,65000020-031,大安里,1742,100.23,53205.46,34.93,13.71,21.22,154.8,177,1291,274,3,48,378,157,504,252,211,1,11,775,666,189,1,4,677,299857.0,704.0,540.0,332.0,891.0,575.8,299857.0,253098.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35104.0,1.0,0.0,0.0
新北市三重區大德里,新北市,65000020,三重區,65000020-060,大德里,882,90.09,40273.97,34.25,10.96,23.29,212.5,72,657,153,2,36,198,96,260,110,105,1,2,391,344,68,-9,35,360,191881.0,752.0,566.0,377.0,930.0,608.35,191881.0,160073.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22335.0,1.0,0.0,0.0
新北市三重區大有里,新北市,65000020,三重區,65000020-001,大有里,5486,97.98,18040.59,30.15,14.19,15.97,112.54,598,4215,673,18,267,1338,547,1444,772,463,9,30,2435,2392,412,23,-58,2014,1353661.0,779.0,585.0,378.0,980.0,721.82,1362636.0,1056403.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,283301.0,0.0,0.0,1.0
新北市三重區奕壽里,新北市,65000020,三重區,65000020-071,奕壽里,1816,97.18,15033.36,34.52,12.67,21.85,172.51,171,1350,295,10,80,429,188,497,241,184,2,14,829,697,185,-3,-24,773,413343.0,796.0,570.0,354.0,960.0,826.73,413343.0,339484.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,113665.0,1.0,0.0,3.0
新北市三重區安慶里,新北市,65000020,三重區,65000020-075,安慶里,2164,93.91,66276.68,33.09,10.76,22.32,207.43,175,1626,363,7,79,462,214,574,351,282,3,17,973,843,218,-8,-20,904,403270.0,696.0,537.0,329.0,852.0,651.25,403313.0,339983.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25844.0,1.0,2.0,0.0
新北市三重區富福里,新北市,65000020,三重區,65000020-107,富福里,2174,90.87,34400.91,33.7,16.3,17.4,106.79,265,1626,283,7,69,434,192,557,395,235,6,14,977,906,173,3,-4,797,388024.0,724.0,538.0,343.0,883.0,694.25,388257.0,339848.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71487.0,0.0,0.0,1.0
新北市三重區富華里,新北市,65000020,三重區,65000020-106,富華里,3417,102.79,83132.62,36.73,18.65,18.09,97.0,466,2499,452,13,171,727,333,834,509,333,9,22,1490,1494,258,6,18,1341,884857.0,892.0,643.0,395.0,1103.0,972.79,885109.0,729620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36534.0,0.0,0.0,0.0
新北市三重區富貴里,新北市,65000020,三重區,65000020-105,富貴里,6658,90.23,8870.58,33.13,18.06,15.08,83.5,903,5001,754,52,531,1860,711,1408,702,452,8,31,2860,3071,449,21,120,2845,2639605.0,1252.0,771.0,427.0,1557.0,1467.47,2687071.0,2046846.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,461659.0,0.0,0.0,3.0
新北市三重區尚德里,新北市,65000020,三重區,65000020-085,尚德里,3251,93.74,38907.11,38.34,16.6,21.74,131.03,390,2350,511,16,131,741,324,789,478,357,6,19,1510,1310,234,6,-19,1230,664263.0,761.0,567.0,357.0,971.0,748.88,664316.0,575944.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,98372.0,1.0,0.0,0.0
新北市三重區崇德里,新北市,65000020,三重區,65000020-082,崇德里,4144,101.07,42283.56,37.49,15.49,22.0,141.97,467,3014,663,7,135,789,373,1078,744,491,15,45,1812,1711,374,-4,-42,1540,751020.0,727.0,565.0,359.0,908.0,589.15,751020.0,648417.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,103628.0,1.0,0.0,0.0
新北市三重區平和里,新北市,65000020,三重區,65000020-030,平和里,1554,106.1,56080.84,38.38,12.47,25.91,207.86,140,1123,291,3,37,270,144,451,254,221,2,32,670,592,182,-9,-21,637,239400.0,635.0,476.0,307.0,807.0,586.66,239400.0,208983.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30155.0,1.0,2.0,0.0
新北市三重區幸福里,新北市,65000020,三重區,65000020-076,幸福里,4818,97.7,23776.04,34.21,13.79,20.42,148.08,495,3590,733,17,224,1052,511,1328,691,458,13,29,2165,1983,404,16,-27,1883,1044802.0,782.0,565.0,345.0,924.0,820.75,1077276.0,807675.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,204629.0,1.0,2.0,0.0
新北市三重區德厚里,新北市,65000020,三重區,65000020-006,德厚里,389,90.69,995.97,41.45,8.73,32.73,375.0,24,275,90,1,8,67,35,114,79,53,0,8,141,179,29,-1,-4,166,96839.0,880.0,581.0,350.0,1004.0,864.72,96839.0,63950.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,153627.0,1.0,0.0,0.0
新北市三重區忠孝里,新北市,65000020,三重區,65000020-033,忠孝里,1881,98.63,53089.1,35.91,11.56,24.35,210.63,160,1384,337,4,75,421,180,546,251,219,6,19,818,743,195,3,64,777,387677.0,746.0,567.0,369.0,943.0,630.53,387614.0,308252.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28526.0,1.0,2.0,0.0
新北市三重區慈化里,新北市,65000020,三重區,65000020-102,慈化里,2615,95.29,50200.61,33.28,16.06,17.23,107.3,315,1962,338,4,98,549,237,709,425,260,4,14,1213,1079,190,-2,-63,926,532714.0,759.0,566.0,363.0,920.0,680.46,532714.0,442939.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50968.0,0.0,0.0,0.0
新北市三重區慈惠里,新北市,65000020,三重區,65000020-100,慈惠里,2220,100.54,65527.32,35.78,13.76,22.02,160.0,225,1635,360,5,78,416,195,576,425,269,4,27,984,924,175,3,-44,843,436458.0,759.0,587.0,389.0,906.0,848.49,436483.0,382232.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,32654.0,0.0,0.0,0.0
新北市三重區慈愛里,新北市,65000020,三重區,65000020-101,慈愛里,3612,95.77,61345.11,34.28,13.31,20.97,157.54,358,2690,564,5,98,710,343,952,654,451,9,32,1563,1524,315,-5,-21,1374,612216.0,683.0,571.0,368.0,853.0,519.3,612216.0,531495.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,57691.0,0.0,0.0,0.0
新北市三重區慈生里,新北市,65000020,三重區,65000020-099,慈生里,2380,96.86,50411.98,39.1,13.44,25.66,190.87,230,1711,439,2,72,477,222,626,373,336,9,33,1006,1031,188,3,-8,895,423124.0,711.0,536.0,368.0,855.0,656.82,423124.0,352107.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,58565.0,0.0,0.0,0.0
新北市三重區慈祐里,新北市,65000020,三重區,65000020-103,慈祐里,4902,99.84,49989.29,34.38,15.98,18.39,115.09,583,3648,671,8,200,1047,499,1214,766,539,10,36,2232,2057,373,0,-73,1810,1067235.0,827.0,603.0,376.0,1018.0,781.37,1067235.0,865894.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,92385.0,0.0,0.0,0.0
新北市三重區慈福里,新北市,65000020,三重區,65000020-098,慈福里,2273,103.86,63891.39,35.54,11.99,23.55,196.52,201,1677,395,4,83,442,166,635,423,285,13,21,1007,875,225,2,-44,944,377396.0,700.0,550.0,362.0,898.0,539.72,377396.0,321764.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26938.0,0.0,0.0,0.0
新北市三重區成功里,新北市,65000020,三重區,65000020-007,成功里,6530,90.94,3392.7,33.24,18.24,15.0,82.21,894,4901,735,20,420,1710,777,1685,556,434,8,26,2930,2796,539,15,-65,2763,2109829.0,1035.0,740.0,413.0,1370.0,988.79,2110094.0,1735514.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,234973.0,1.0,0.0,0.0
新北市三重區承德里,新北市,65000020,三重區,65000020-080,承德里,1864,104.84,12437.03,38.18,13.12,25.06,190.96,177,1349,338,7,64,363,174,495,307,239,13,25,786,815,142,1,-65,648,378918.0,808.0,606.0,368.0,1045.0,775.34,378920.0,315037.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,56315.0,1.0,0.0,0.0
新北市三重區文化里,新北市,65000020,三重區,65000020-051,文化里,2464,99.35,35639.38,46.23,17.27,28.96,167.7,291,1685,488,5,138,530,267,606,303,310,4,10,1063,1020,213,-14,-3,975,568038.0,830.0,584.0,360.0,1010.0,987.42,573328.0,422607.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,68088.0,1.0,2.0,0.0
新北市三重區正安里,新北市,65000020,三重區,65000020-049,正安里,2048,93.94,54651.22,35.9,13.74,22.16,161.35,207,1507,334,7,86,470,214,554,277,215,3,15,885,846,186,-13,9,850,455361.0,774.0,564.0,362.0,984.0,706.87,455361.0,346328.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34593.0,1.0,2.0,0.0
新北市三重區正德里,新北市,65000020,三重區,65000020-047,正德里,1225,95.69,50884.77,42.11,15.89,26.22,164.96,137,862,226,4,51,260,120,328,172,144,2,7,546,486,116,1,16,518,228716.0,760.0,565.0,365.0,943.0,730.53,228716.0,183463.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30250.0,1.0,2.0,0.0
新北市三重區正義里,新北市,65000020,三重區,65000020-048,正義里,1901,100.53,29042.85,38.76,16.35,22.41,137.05,224,1370,307,5,90,454,214,475,225,203,1,10,873,797,145,-2,-21,771,465004.0,823.0,573.0,324.0,990.0,990.94,467824.0,353682.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,62801.0,1.0,2.0,1.0
新北市三重區民生里,新北市,65000020,三重區,65000020-045,民生里,4439,96.85,56693.66,36.67,16.16,20.5,126.86,525,3248,666,5,160,938,448,1171,657,509,8,18,2013,1745,421,-5,-89,1717,833401.0,724.0,558.0,344.0,899.0,645.4,833401.0,707026.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78492.0,1.0,2.0,0.0
新北市三重區永吉里,新北市,65000020,三重區,65000020-112,永吉里,3101,95.4,42051.45,35.65,18.02,17.63,97.82,412,2286,403,6,139,667,304,812,436,302,3,20,1429,1266,254,-2,-71,1195,700288.0,789.0,580.0,368.0,943.0,899.95,700621.0,591196.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,82742.0,0.0,0.0,0.0
新北市三重區永安里,新北市,65000020,三重區,65000020-091,永安里,4370,97.2,66729.78,35.97,19.98,15.99,80.06,642,3214,514,8,178,910,438,1139,634,396,7,18,2028,1789,361,5,-86,1543,911153.0,811.0,619.0,377.0,1057.0,681.65,911231.0,798755.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,73208.0,0.0,0.0,0.0
新北市三重區永德里,新北市,65000020,三重區,65000020-087,永德里,5231,94.9,42290.53,37.59,18.23,19.36,106.2,693,3802,736,11,180,1076,467,1406,796,556,9,37,2421,2080,429,-5,-70,1900,966169.0,741.0,560.0,364.0,927.0,648.35,966169.0,821672.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,129681.0,1.0,0.0,1.0
新北市三重區永春里,新北市,65000020,三重區,65000020-025,永春里,2033,95.48,77542.15,36.26,17.9,18.36,102.62,267,1492,274,6,80,468,213,508,269,203,4,15,914,821,176,-4,-61,799,464733.0,853.0,600.0,388.0,1054.0,849.3,465338.0,388726.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27074.0,1.0,0.0,0.0
新北市三重區永清里,新北市,65000020,三重區,65000020-090,永清里,5749,92.21,69346.1,36.2,19.43,16.77,86.34,820,4221,708,10,228,1219,540,1427,929,533,13,30,2693,2388,397,25,-159,2013,1173159.0,768.0,597.0,375.0,957.0,683.33,1173534.0,991594.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,82816.0,0.0,0.0,0.0
新北市三重區永煇里,新北市,65000020,三重區,65000020-092,永煇里,2633,102.85,50208.81,30.93,13.23,17.7,133.83,266,2011,356,5,90,535,233,706,496,274,3,25,1180,1077,237,11,-18,960,481173.0,695.0,534.0,343.0,872.0,599.31,481173.0,416971.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,43233.0,0.0,0.0,0.0
新北市三重區永發里,新北市,65000020,三重區,65000020-113,永發里,6162,99.94,22894.81,32.46,18.47,13.99,75.79,859,4652,651,21,318,1595,577,1461,838,458,9,26,2753,2813,378,50,-43,2194,1672647.0,861.0,616.0,369.0,1084.0,841.89,1673232.0,1292038.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273218.0,0.0,0.0,0.0
新北市三重區永盛里,新北市,65000020,三重區,65000020-088,永盛里,3537,94.02,40110.68,40.86,20.63,20.23,98.07,518,2511,508,7,121,721,321,924,515,386,3,21,1638,1437,292,7,-21,1265,616795.0,715.0,566.0,347.0,896.0,601.32,616795.0,530147.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,81966.0,0.0,0.0,2.0
新北市三重區永福里,新北市,65000020,三重區,65000020-089,永福里,5670,93.25,45343.68,34.87,18.74,16.13,86.04,788,4204,678,10,151,1225,551,1522,836,536,12,39,2632,2338,445,3,-77,2012,1130240.0,769.0,586.0,384.0,952.0,654.46,1130240.0,923597.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,121908.0,0.0,0.0,1.0
新北市三重區永興里,新北市,65000020,三重區,65000020-040,永興里,1387,90.26,6000.2,35.05,14.12,20.93,148.28,145,1027,215,7,64,299,167,412,167,115,3,8,602,559,148,-7,32,630,354181.0,841.0,643.0,375.0,1090.0,724.38,354189.0,276982.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32844.0,1.0,0.0,0.0
新北市三重區永豐里,新北市,65000020,三重區,65000020-115,永豐里,6326,96.4,66455.86,33.32,20.97,12.35,58.89,995,4745,586,7,192,1331,585,1637,1031,507,6,35,3001,2560,511,5,-21,2183,1271934.0,791.0,599.0,383.0,1002.0,669.76,1272010.0,1100333.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,96273.0,0.0,0.0,0.0
新北市三重區永順里,新北市,65000020,三重區,65000020-114,永順里,5468,92.6,84854.13,31.76,18.29,13.47,73.65,759,4150,559,12,174,1164,497,1377,990,450,11,34,2620,2165,444,27,-92,1903,1034684.0,730.0,541.0,359.0,913.0,633.12,1034684.0,899636.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,61890.0,0.0,0.0,0.0
新北市三重區清和里,新北市,65000020,三重區,65000020-039,清和里,3979,89.39,9567.53,28.07,10.98,17.09,155.72,341,3107,531,23,249,1042,507,1073,439,294,2,9,1680,1764,362,5,21,1863,1275500.0,967.0,677.0,383.0,1215.0,952.46,1275615.0,1022750.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64442.0,1.0,0.0,0.0
新北市三重區溪美里,新北市,65000020,三重區,65000020-093,溪美里,8673,93.64,48325.36,30.6,15.18,15.42,101.59,1008,6641,1024,27,421,2028,987,2170,1282,683,14,53,3856,3673,759,18,210,3463,2151815.0,863.0,618.0,393.0,1059.0,901.67,2167641.0,1768876.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,174802.0,1.0,0.0,0.0
新北市三重區瑞德里,新北市,65000020,三重區,65000020-081,瑞德里,2529,98.35,43831.68,41.36,17.27,24.09,139.48,309,1789,431,1,77,511,232,663,378,318,12,28,1134,1001,234,2,-11,936,425537.0,710.0,529.0,337.0,872.0,669.22,425537.0,341179.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57070.0,1.0,0.0,0.0
新北市三重區田中里,新北市,65000020,三重區,65000020-017,田中里,6613,96.0,63974.69,37.11,19.16,17.96,93.72,924,4823,866,17,306,1617,655,1628,821,599,15,31,3051,2845,437,15,-102,2351,1574517.0,842.0,618.0,368.0,1060.0,805.84,1583175.0,1254952.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,110670.0,1.0,0.0,0.0
新北市三重區田安里,新北市,65000020,三重區,65000020-018,田安里,6410,93.36,50922.32,32.63,14.81,17.82,120.25,716,4833,861,23,323,1453,669,1763,852,556,9,46,2861,2735,481,12,-107,2400,1546047.0,832.0,607.0,367.0,1024.0,778.22,1548221.0,1271459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,123744.0,1.0,0.0,0.0
新北市三重區田心里,新北市,65000020,三重區,65000020-015,田心里,4250,98.04,36184.69,33.9,12.16,21.74,178.76,386,3174,690,9,172,978,416,1122,646,482,2,37,1906,1778,329,16,-11,1612,858257.0,736.0,556.0,350.0,936.0,678.92,858257.0,697309.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,115739.0,1.0,0.0,0.0
新北市三重區碧華里,新北市,65000020,三重區,65000020-108,碧華里,8185,90.7,28767.34,30.23,17.39,12.84,73.83,1093,6285,807,49,698,2355,967,1851,697,436,14,25,3533,3835,542,47,295,3675,3546396.0,1270.0,832.0,441.0,1585.0,2184.54,3595285.0,2784805.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,296362.0,0.0,0.0,0.0
新北市三重區福利里,新北市,65000020,三重區,65000020-038,福利里,2325,84.82,11405.45,26.36,11.52,14.84,128.77,212,1840,273,11,141,650,242,647,255,151,4,12,1040,990,208,10,-7,1035,749373.0,1011.0,723.0,430.0,1352.0,883.64,749373.0,611413.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48828.0,1.0,2.0,0.0
新北市三重區福安里,新北市,65000020,三重區,65000020-073,福安里,3163,96.83,47320.55,32.45,13.02,19.43,149.2,311,2388,464,4,127,771,332,830,430,323,4,31,1398,1314,263,2,-17,1275,722981.0,815.0,611.0,384.0,970.0,796.23,722981.0,599390.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,62804.0,1.0,2.0,1.0
新北市三重區福德里,新北市,65000020,三重區,65000020-111,福德里,4186,90.53,39870.84,34.68,16.22,18.47,113.89,504,3108,574,14,219,987,477,1144,470,341,5,25,1894,1727,371,13,38,1743,1123906.0,888.0,601.0,349.0,1054.0,1175.73,1160565.0,872824.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,105765.0,1.0,0.0,0.0
新北市三重區福星里,新北市,65000020,三重區,65000020-037,福星里,1130,85.25,55577.41,31.86,9.57,22.29,232.93,82,857,191,8,86,287,100,325,124,115,1,2,511,446,98,7,-10,528,284193.0,805.0,559.0,345.0,981.0,892.25,285410.0,243294.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21114.0,1.0,2.0,0.0
新北市三重區福樂里,新北市,65000020,三重區,65000020-117,福樂里,3926,97.09,52659.11,37.27,17.59,19.69,111.93,503,2860,563,13,147,780,388,992,633,437,15,18,1791,1591,334,-9,-2,1527,805990.0,793.0,579.0,374.0,938.0,1358.9,809064.0,623485.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,73212.0,0.0,0.0,0.0
新北市三重區福民里,新北市,65000020,三重區,65000020-009,福民里,3686,96.8,55274.8,39.62,18.41,21.21,115.23,486,2640,560,9,150,859,353,947,480,361,5,36,1677,1535,274,12,-14,1367,771777.0,773.0,581.0,362.0,959.0,702.54,796770.0,612314.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,66812.0,1.0,0.0,0.0
新北市三重區福田里,新北市,65000020,三重區,65000020-016,福田里,3614,102.13,65668.5,27.84,11.85,15.99,134.93,335,2827,452,6,185,894,357,957,544,310,5,21,1609,1616,243,-3,-75,1251,844482.0,777.0,575.0,371.0,978.0,723.4,844701.0,699461.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42706.0,0.0,0.0,1.0
新北市三重區福祉里,新北市,65000020,三重區,65000020-008,福祉里,5792,91.98,34327.85,35.52,19.37,16.14,83.33,828,4274,690,29,402,1540,613,1369,578,410,10,13,2683,2420,440,8,17,2329,1740110.0,950.0,670.0,399.0,1229.0,873.33,1747533.0,1425134.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,165971.0,1.0,0.0,0.0
新北市三重區福隆里,新北市,65000020,三重區,65000020-094,福隆里,4860,90.89,32116.73,35.34,20.33,15.01,73.84,730,3591,539,20,241,1160,513,1206,611,352,4,23,2229,2032,376,8,23,1857,1195787.0,860.0,634.0,380.0,1077.0,793.06,1195806.0,962928.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,151093.0,1.0,0.0,0.0
新北市三重區秀江里,新北市,65000020,三重區,65000020-070,秀江里,1409,97.06,57439.87,37.46,15.02,22.44,149.35,154,1025,230,5,48,282,146,330,254,176,1,13,625,571,116,-6,-38,542,275215.0,789.0,599.0,337.0,985.0,799.77,275217.0,236545.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22795.0,1.0,0.0,0.0
新北市三重區立德里,新北市,65000020,三重區,65000020-116,立德里,3565,94.49,31524.96,34.33,15.15,19.18,126.62,402,2654,509,11,150,824,355,901,536,355,10,21,1612,1514,263,2,-22,1314,760394.0,775.0,558.0,346.0,947.0,744.62,772744.0,602012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,112268.0,1.0,2.0,3.0
新北市三重區維德里,新北市,65000020,三重區,65000020-084,維德里,3087,96.5,38736.64,40.25,19.17,21.08,109.95,422,2201,464,6,120,652,279,803,475,318,4,8,1373,1291,262,-5,-65,1163,633096.0,788.0,592.0,369.0,949.0,1140.59,633096.0,511572.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,80114.0,1.0,0.0,0.0
